34.292927	136.002645	-0.0063	0.04
35.085723	136.041199	0.0239	0.04
34.710645	136.041895	-0.0021	0.04
36.109733	136.048948	0.0113	0.04
34.567032	136.050386	0.0051	0.04
35.466286	136.053666	-0.0393	0.04
34.869327	136.054828	-0.0094	0.04
35.836841	136.055983	0.0113	0.04
35.318975	136.062827	0.0143	0.04
35.602561	136.105808	-0.0180	0.04
34.986384	136.145038	0.0071	0.04
35.094727	136.158232	-0.0163	0.04
36.231172	136.172974	-0.0260	0.04
34.493872	136.173149	-0.0013	0.04
34.742875	136.183451	0.0318	0.04
35.968887	136.184992	-0.0163	0.04
35.792782	136.197394	-0.0267	0.04
35.557331	136.197946	-0.0230	0.04
34.060657	136.198364	0.0215	0.04
35.269441	136.235613	0.0132	0.04
35.420357	136.264746	-0.0042	0.04
36.145619	136.278945	-0.0143	0.04
34.930734	136.295571	-0.0144	0.04
34.648749	136.329759	-0.0129	0.04
34.433140	136.334258	-0.0190	0.04
35.888217	136.339579	0.0056	0.04
34.208157	136.342932	0.0228	0.04
36.229563	136.361645	-0.0253	0.04
34.297927	136.388492	-0.0203	0.04
36.394456	136.388942	-0.0154	0.04
34.854901	136.393260	-0.0104	0.04
34.603334	136.431937	0.0133	0.04
35.359731	136.470305	-0.0295	0.04
34.420326	136.474457	-0.0034	0.04
35.636153	136.488768	0.0513	0.04
34.758998	136.502291	-0.0304	0.04
35.104762	136.503757	-0.0080	0.04
35.984908	136.504924	0.0231	0.04
34.285071	136.540477	0.0343	0.04
36.537266	136.540675	0.0159	0.04
35.480059	136.545291	0.0205	0.04
35.371709	136.549743	0.0008	0.04
34.547047	136.550657	0.0160	0.04
35.227906	136.593445	-0.0194	0.04
36.370069	136.605333	0.0052	0.04
35.632897	136.611394	0.0115	0.04
34.431442	136.628399	-0.0320	0.04
36.165289	136.633947	-0.0115	0.04
34.913802	136.636501	-0.0102	0.04
36.663412	136.649940	-0.0068	0.04
35.901414	136.657740	-0.0198	0.04
35.488324	136.687282	0.0132	0.04
34.296610	136.693187	0.0245	0.04
35.050911	136.694251	0.0006	0.04
37.156744	136.718760	-0.0149	0.04
34.490001	136.728227	-0.0083	0.04
35.405134	136.728752	0.0054	0.04
36.817478	136.755651	-0.0063	0.04
37.000719	136.772705	0.0133	0.04
35.723488	136.784620	-0.0086	0.04
35.300837	136.788824	-0.0020	0.04
34.373579	136.801997	0.0353	0.04
36.592090	136.806403	-0.0026	0.04
34.253439	136.820614	-0.0055	0.04
35.190106	136.828832	0.0024	0.04
34.904385	136.831877	-0.0058	0.04
34.465387	136.851128	-0.0166	0.04
34.984394	136.862749	-0.0023	0.04
35.866941	136.863181	-0.0359	0.04
34.823355	136.867642	0.0124	0.04
37.382375	136.889166	-0.0106	0.04
35.526072	136.900024	0.0063	0.04
36.261468	136.904270	0.0168	0.04
37.226436	136.908772	0.0144	0.04
37.850496	136.919268	0.0193	0.04
36.401879	136.920558	0.0167	0.04
35.334760	136.929979	-0.0222	0.04
34.740051	136.938480	0.0119	0.04
36.033048	136.952763	0.0056	0.04
35.168421	136.965801	-0.0160	0.04
35.757783	136.975302	-0.0004	0.04
34.543914	136.981749	0.0412	0.04
37.123156	136.996068	0.0077	0.04
36.740621	136.996126	-0.0116	0.04
36.919508	137.026432	-0.0238	0.04
36.649562	137.031898	-0.0121	0.04
37.432258	137.033941	0.0128	0.04
35.128109	137.041285	-0.0191	0.04
34.994992	137.059779	-0.0045	0.04
34.609238	137.068066	0.0002	0.04
35.239086	137.073565	-0.0268	0.04
36.140263	137.080528	-0.0364	0.04
35.367372	137.110232	-0.0216	0.04
34.794871	137.118998	-0.0099	0.04
35.478700	137.124687	0.0061	0.04
37.306970	137.138544	0.0485	0.04
36.335510	137.147172	0.0160	0.04
