       latitude      longitude observation     resiual  prediction  correction
       34.60924      137.06807     0.03790    -0.02517     0.06307    -0.01648
       35.23909      137.07357     0.06170    -0.02811     0.08981    -0.01491
       36.14026      137.08053     0.11450    -0.02653     0.14103    -0.01267
       35.36737      137.11023     0.07530    -0.02147     0.09677    -0.01457
       34.79487      137.11900     0.04910    -0.02130     0.07040    -0.01600
       35.47870      137.12469     0.08070    -0.02223     0.10293    -0.01429
       37.30697      137.13854     0.19260    -0.02422     0.21682    -0.00977
       36.33551      137.14717     0.15050    -0.00580     0.15630    -0.01218
       34.91734      137.15239     0.06110    -0.01463     0.07573    -0.01567
       36.75795      137.15447     0.16970    -0.01502     0.18472    -0.01112
       35.61209      137.17414     0.09330    -0.01809     0.11139    -0.01394
       36.63434      137.19520     0.15980    -0.01901     0.17881    -0.01141
       35.91163      137.20067     0.12020    -0.01021     0.13041    -0.01319
       36.47280      137.23922     0.16220    -0.00779     0.16999    -0.01178
       35.80048      137.24837     0.09540    -0.02924     0.12464    -0.01344
       35.30055      137.25232     0.07010    -0.02516     0.09526    -0.01468
       35.13875      137.25356     0.06340    -0.02349     0.08689    -0.01508
       37.44603      137.27005     0.21730    -0.01786     0.23516    -0.00939
       34.64866      137.27784     0.04490    -0.02032     0.06522    -0.01630
       34.91975      137.29994     0.05510    -0.02171     0.07681    -0.01562
       35.52313      137.30909     0.08920    -0.01960     0.10880    -0.01411
       35.03946      137.31316     0.05240    -0.03015     0.08255    -0.01530
       34.78591      137.33877     0.05410    -0.01698     0.07108    -0.01592
       36.13599      137.34791     0.12170    -0.02907     0.15077    -0.01258
       36.28564      137.36302     0.14550    -0.01690     0.16240    -0.01220
       36.73696      137.36951     0.17800    -0.01860     0.19660    -0.01108
       35.26197      137.40561     0.07260    -0.02253     0.09513    -0.01472
       34.96748      137.42313     0.06110    -0.01877     0.07987    -0.01544
       35.65719      137.42477     0.10010    -0.01959     0.11969    -0.01373
       34.86482      137.43400     0.05110    -0.02395     0.07505    -0.01569
       36.57871      137.43990     0.16710    -0.02181     0.18891    -0.01145
       34.68038      137.44245     0.03890    -0.02806     0.06696    -0.01615
       35.81555      137.45088     0.11550    -0.01572     0.13122    -0.01332
       35.39676      137.46757     0.07760    -0.02629     0.10389    -0.01436
       36.92896      137.48723     0.19990    -0.01965     0.21955    -0.01055
       34.71805      137.51493     0.04380    -0.02496     0.06876    -0.01603
       35.57509      137.52878     0.08310    -0.03337     0.11647    -0.01389
       35.97346      137.53487     0.12050    -0.02508     0.14558    -0.01290
       36.86434      137.55133     0.20150    -0.01796     0.21946    -0.01069
       34.80873      137.55434     0.04480    -0.02818     0.07298    -0.01579
       35.10002      137.57533     0.06720    -0.02071     0.08791    -0.01506
       34.93768      137.57549     0.05400    -0.02534     0.07934    -0.01547
       35.24700      137.58767     0.07030    -0.02619     0.09649    -0.01468
       35.88000      137.59827     0.12020    -0.02027     0.14047    -0.01312
       35.66123      137.62016     0.09550    -0.02907     0.12457    -0.01363
       34.70212      137.63688     0.02800    -0.04034     0.06834    -0.01602
       34.83533      137.67234     0.05520    -0.01948     0.07468    -0.01566
       35.34373      137.67640     0.05920    -0.04447     0.10367    -0.01441
       34.75204      137.68078     0.04220    -0.02852     0.07072    -0.01589
       36.08466      137.68263     0.13390    -0.02645     0.16035    -0.01257
       35.07929      137.69524     0.06570    -0.02203     0.08773    -0.01507
       35.78362      137.69626     0.11640    -0.01949     0.13589    -0.01332
       34.67231      137.72338     0.05550    -0.01163     0.06713    -0.01606
       35.94460      137.78544     0.12370    -0.02854     0.15224    -0.01288
       34.79284      137.79179     0.04630    -0.02663     0.07293    -0.01573
       35.77753      137.81448     0.10800    -0.03085     0.13885    -0.01329
       35.52109      137.81524     0.09090    -0.02752     0.11842    -0.01391
       34.94134      137.81794     0.04410    -0.03666     0.08076    -0.01536
       34.67188      137.82342     0.04020    -0.02699     0.06719    -0.01603
       36.49977      137.85112     0.18070    -0.02778     0.20848    -0.01147
       35.16045      137.86876     0.06840    -0.02566     0.09406    -0.01480
       36.22837      137.87175     0.15530    -0.02729     0.18259    -0.01213
       36.70647      137.87233     0.20490    -0.02613     0.23103    -0.01097
       37.04517      137.87385     0.26070    -0.00393     0.26463    -0.01010
       36.95087      137.89387     0.23700    -0.02056     0.25756    -0.01034
       36.32237      137.90282     0.16920    -0.02460     0.19380    -0.01190
       34.75539      137.91128     0.04950    -0.02176     0.07126    -0.01579
       35.31714      137.92527     0.08360    -0.02162     0.10522    -0.01438
       34.84386      137.93215     0.05840    -0.01746     0.07586    -0.01556
       34.67042      137.93744     0.03270    -0.03442     0.06712    -0.01598
       35.92358      137.94381     0.12970    -0.02652     0.15622    -0.01287
       34.90205      137.94681     0.05140    -0.02767     0.07907    -0.01540
       35.03152      137.98042     0.06410    -0.02268     0.08678    -0.01507
       36.12111      137.98301     0.15510    -0.02239     0.17749    -0.01236
       35.72629      137.98389     0.11560    -0.02369     0.13929    -0.01334
       36.23903      137.98455     0.16940    -0.02050     0.18990    -0.01208
       34.78595      138.01753     0.05100    -0.02191     0.07291    -0.01566
       35.55613      138.03832     0.08900    -0.03673     0.12573    -0.01374
       34.66641      138.04652     0.04850    -0.01835     0.06685    -0.01595
       34.71525      138.05354     0.04540    -0.02386     0.06926    -0.01583
       34.93980      138.07486     0.06320    -0.01841     0.08161    -0.01526
       35.04488      138.08168     0.06540    -0.02272     0.08812    -0.01500
       35.87842      138.09571     0.12050    -0.03694     0.15744    -0.01292
       36.70665      138.09673     0.24240    -0.00866     0.25106    -0.01088
       34.67992      138.09829     0.05310    -0.01434     0.06744    -0.01590
       37.16079      138.10019     0.29540    -0.00732     0.30272    -0.00974
       36.52360      138.12095     0.21250    -0.01895     0.23145    -0.01132
       34.64290      138.12929     0.04570    -0.01986     0.06556    -0.01598
       35.10391      138.13490     0.07220    -0.02009     0.09229    -0.01484
       34.75776      138.13692     0.05010    -0.02131     0.07141    -0.01569
       34.63454      138.15904     0.04060    -0.02448     0.06508    -0.01599
       34.84941      138.17674     0.04270    -0.03377     0.07647    -0.01544
       34.67775      138.18296     0.03870    -0.02848     0.06718    -0.01586
       35.32207      138.18578     0.09670    -0.01209     0.10879    -0.01427
       36.86540      138.19867     0.27190    -0.00900     0.28090    -0.01043
       35.06697      138.20998     0.06480    -0.02536     0.09016    -0.01490
       36.02616      138.21448     0.14800    -0.03040     0.17840    -0.01251
       34.60315      138.21525     0.04040    -0.02300     0.06340    -0.01604
       36.20847      138.21649     0.17930    -0.02078     0.20008    -0.01206
       34.73831      138.22560     0.05040    -0.01986     0.07026    -0.01571
       37.05668      138.24259     0.29240    -0.01743     0.30983    -0.00993
       36.66515      138.24747     0.25440    -0.00629     0.26069    -0.01091
       34.95435      138.24990     0.07060    -0.01228     0.08288    -0.01516
       35.20098      138.25351     0.06610    -0.03393     0.10003    -0.01455
       37.81590      138.27307     0.38030    -0.00840     0.38870    -0.00805
       35.85598      138.31640     0.14570    -0.01754     0.16324    -0.01289
       36.38618      138.32252     0.21700    -0.01328     0.23028    -0.01157
       34.83617      138.33122     0.04530    -0.03032     0.07562    -0.01541
       37.23112      138.33357     0.35150     0.00726     0.34424    -0.00946
       36.13311      138.36204     0.17770    -0.02163     0.19933    -0.01219
       36.26099      138.36604     0.20830    -0.00830     0.21660    -0.01188
       35.10346      138.36870     0.07110    -0.02229     0.09339    -0.01475
       38.02369      138.36988     0.40540    -0.01399     0.41939    -0.00750
       34.99052      138.37830     0.05640    -0.02902     0.08542    -0.01502
       36.80171      138.43617     0.29540    -0.00576     0.30116    -0.01049
       35.90493      138.44421     0.13710    -0.03710     0.17420    -0.01272
       35.44358      138.44525     0.10520    -0.01767     0.12287    -0.01386
       35.28946      138.44570     0.08640    -0.02235     0.10875    -0.01426
       35.67369      138.45682     0.13220    -0.01492     0.14712    -0.01328
       37.10708      138.45736     0.35170     0.00353     0.34817    -0.00973
       36.13064      138.46097     0.17180    -0.03314     0.20494    -0.01215
       38.06328      138.47168     0.43800    -0.00527     0.44327    -0.00735
       36.28471      138.49928     0.21430    -0.01547     0.22977    -0.01176
       38.31935      138.51309     0.46790     0.00928     0.45862    -0.00670
       34.98650      138.51568     0.06430    -0.02087     0.08517    -0.01498
       37.34854      138.51637     0.39160     0.00070     0.39090    -0.00912
       35.06741      138.52471     0.06950    -0.02159     0.09109    -0.01478
       36.50800      138.55271     0.25750    -0.01177     0.26927    -0.01118
       35.36208      138.56343     0.08020    -0.03631     0.11651    -0.01404
       37.39768      138.57440     0.40080    -0.00799     0.40879    -0.00897
       35.97415      138.58303     0.16740    -0.02240     0.18980    -0.01249
       35.59034      138.58330     0.11900    -0.02177     0.14077    -0.01344
       36.61632      138.59145     0.28430    -0.00706     0.29136    -0.01091
       35.46769      138.60687     0.08940    -0.03832     0.12772    -0.01376
       37.07913      138.60872     0.36910    -0.00070     0.36980    -0.00974
       35.11715      138.60997     0.05970    -0.03539     0.09509    -0.01461
       35.20318      138.61699     0.07230    -0.03003     0.10233    -0.01440
       36.85669      138.62425     0.34210     0.00592     0.33618    -0.01028
       37.21211      138.63460     0.40980     0.01470     0.39510    -0.00940
       36.34601      138.63780     0.23060    -0.02044     0.25104    -0.01156
       35.64952      138.69038     0.13120    -0.01913     0.15033    -0.01327
       35.74687      138.69513     0.14730    -0.01576     0.16306    -0.01302
       37.53583      138.70694     0.45830     0.00216     0.45614    -0.00858
       35.17359      138.72154     0.08660    -0.01342     0.10002    -0.01445
       35.36077      138.72730     0.09790    -0.02003     0.11793    -0.01398
       34.69025      138.76279     0.04650    -0.01845     0.06495    -0.01562
       35.30554      138.77067     0.08550    -0.02712     0.11262    -0.01409
       34.85503      138.77652     0.05470    -0.02045     0.07515    -0.01521
       37.49866      138.77954     0.47490     0.00552     0.46938    -0.00864
       37.66752      138.78051     0.49190     0.00112     0.49078    -0.00823
       34.77607      138.78606     0.06310    -0.00684     0.06994    -0.01540
       37.31131      138.78998     0.45910     0.01498     0.44412    -0.00910
       34.97057      138.79466     0.06310    -0.02019     0.08329    -0.01492
       35.49659      138.81404     0.11010    -0.02391     0.13401    -0.01360
       36.99346      138.83084     0.40310     0.00604     0.39706    -0.00987
       34.61000      138.83842     0.03890    -0.02088     0.05978    -0.01581
       36.59138      138.84789     0.29980    -0.02037     0.32017    -0.01085
       36.25903      138.86541     0.23620    -0.02011     0.25631    -0.01168
       34.71947      138.87647     0.03800    -0.02767     0.06567    -0.01552
       37.77699      138.88044     0.52610    -0.00525     0.53135    -0.00791
       35.32160      138.88165     0.09910    -0.01574     0.11484    -0.01401
       35.11002      138.90186     0.06060    -0.03364     0.09424    -0.01454
       36.69703      138.90626     0.34780    -0.00312     0.35092    -0.01058
       35.04724      138.90689     0.05060    -0.03822     0.08882    -0.01469
       36.14275      138.91242     0.21300    -0.02507     0.23807    -0.01195
       37.58974      138.92028     0.54040     0.01961     0.52079    -0.00834
       34.86559      138.92225     0.04180    -0.03297     0.07477    -0.01514
       34.91611      138.92482     0.03610    -0.04230     0.07840    -0.01501
       35.92993      138.92605     0.19580    -0.00450     0.20030    -0.01249
       35.20439      138.92835     0.08140    -0.02156     0.10296    -0.01429
       37.16604      138.93372     0.48400     0.03079     0.45321    -0.00940
       34.69890      138.93933     0.03920    -0.02459     0.06379    -0.01554
       36.77806      138.94482     0.39250     0.01750     0.37500    -0.01037
       35.75387      138.94999     0.14490    -0.02746     0.17236    -0.01291
       35.11417      138.97387     0.06140    -0.03293     0.09433    -0.01450
       35.62335      138.97585     0.12220    -0.03128     0.15348    -0.01322
       37.89647      138.98886     0.54930    -0.02843     0.57773    -0.00756
       34.75135      138.98982     0.04070    -0.02577     0.06647    -0.01541
       35.01483      138.99793     0.05180    -0.03376     0.08556    -0.01474
       37.46772      138.99801     0.54800     0.02233     0.52567    -0.00863
       34.92182      139.01369     0.03600    -0.04206     0.07806    -0.01497
       36.39535      139.01671     0.28050    -0.02030     0.30080    -0.01128
       37.31987      139.02025     0.52560     0.01970     0.50590    -0.00899
       35.51187      139.02578     0.12120    -0.01761     0.13881    -0.01348
       35.41535      139.04518     0.10460    -0.02190     0.12650    -0.01372
       35.24552      139.04934     0.07950    -0.02748     0.10698    -0.01413
       36.53926      139.05673     0.31760    -0.02198     0.33958    -0.01092
       37.66230      139.05912     0.60510     0.02966     0.57544    -0.00811
       36.83735      139.06085     0.42080     0.00939     0.41141    -0.01018
       36.23467      139.06664     0.23340    -0.03716     0.27056    -0.01167
       34.94976      139.06990     0.05720    -0.02247     0.07967    -0.01488
       37.75206      139.07391     0.59640     0.00394     0.59246    -0.00789
       35.98689      139.07569     0.19740    -0.02178     0.21918    -0.01228
       35.00685      139.08197     0.06480    -0.01940     0.08420    -0.01472
       34.97186      139.10169     0.04520    -0.03592     0.08112    -0.01481
       35.14860      139.11044     0.05380    -0.04304     0.09684    -0.01435
       37.54034      139.11145     0.62630     0.05159     0.57471    -0.00840
       34.87847      139.12436     0.02800    -0.04562     0.07362    -0.01503
       34.93931      139.13116     0.04990    -0.02829     0.07819    -0.01489
       34.20048      139.13445     0.00260    -0.03526     0.03786    -0.01672
       34.23991      139.13757     0.01090    -0.02836     0.03926    -0.01663
       35.26860      139.14241     0.07830    -0.03098     0.10928    -0.01406
       35.61027      139.15723     0.10750    -0.04759     0.15509    -0.01320
       35.33621      139.16260     0.08000    -0.03712     0.11712    -0.01386
       35.04063      139.17103     0.05070    -0.03554     0.08624    -0.01460
       35.88405      139.18220     0.18170    -0.02291     0.20461    -0.01250
       35.42852      139.20487     0.10820    -0.02080     0.12900    -0.01362
       34.33312      139.21094     0.00940    -0.03247     0.04187    -0.01636
       36.76969      139.22490     0.43210     0.00129     0.43081    -0.01027
       37.82816      139.22604     0.70260     0.04187     0.66073    -0.00764
       37.15762      139.24711     0.55290     0.01310     0.53980    -0.00931
       38.46539      139.25335     0.71290     0.02133     0.69157    -0.00606
       36.26769      139.25464     0.28520    -0.01392     0.29912    -0.01153
       34.37183      139.25791     0.02980    -0.01298     0.04278    -0.01626
       35.30490      139.26269     0.09140    -0.02167     0.11307    -0.01391
       35.72376      139.26813     0.16230    -0.01467     0.17697    -0.01286
       36.00374      139.26933     0.23150    -0.00383     0.23533    -0.01217
       34.51963      139.27093     0.02740    -0.02202     0.04942    -0.01587
       35.48264      139.32258     0.11030    -0.02687     0.13717    -0.01345
       36.42163      139.33039     0.34250    -0.00998     0.35248    -0.01111
       36.12095      139.34517     0.25850    -0.01182     0.27032    -0.01185
       37.92938      139.35146     0.77510     0.04674     0.72836    -0.00735
       34.73761      139.35859     0.06320     0.00284     0.06036    -0.01528
       37.30280      139.36435     0.62960     0.01094     0.61866    -0.00891
       35.80080      139.36597     0.18380    -0.01156     0.19536    -0.01264
       35.39149      139.36606     0.09520    -0.02873     0.12393    -0.01367
       35.61643      139.36990     0.14010    -0.01945     0.15955    -0.01309
       34.78442      139.38139     0.04500    -0.01806     0.06306    -0.01518
       37.03693      139.40223     0.56940     0.01069     0.55871    -0.00955
       34.68679      139.43322     0.04310    -0.01272     0.05582    -0.01541
       34.76154      139.43402     0.04340    -0.01715     0.06055    -0.01522
       42.06050      139.44615     0.08180    -0.03438     0.11618     0.00289
       38.05618      139.46168     0.86960     0.07418     0.79542    -0.00698
       35.92550      139.46429     0.21500    -0.01380     0.22880    -0.01230
       35.32668      139.46607     0.09280    -0.02159     0.11439    -0.01379
       35.52141      139.46784     0.09370    -0.05012     0.14382    -0.01330
       37.68591      139.47789     0.76780     0.01060     0.75720    -0.00790
       34.07578      139.47881     0.01400    -0.01471     0.02871    -0.01692
       35.71037      139.48826     0.15000    -0.02984     0.17984    -0.01282
       36.62417      139.49059     0.44810    -0.00221     0.45031    -0.01053
       37.28149      139.50377     0.69370     0.02211     0.67159    -0.00889
       34.12107      139.50385     0.01450    -0.01518     0.02968    -0.01678
       36.87225      139.50531     0.56140     0.02073     0.54067    -0.00993
       38.23069      139.50957     0.89510     0.06786     0.82724    -0.00655
       42.15355      139.51960     0.09230    -0.01730     0.10960     0.00315
       35.41927      139.52192     0.06990    -0.05729     0.12719    -0.01353
       37.47346      139.52863     0.76560     0.02951     0.73609    -0.00840
       38.51120      139.53382     0.90320     0.07942     0.82378    -0.00583
       36.29516      139.54230     0.33750    -0.00943     0.34693    -0.01134
       34.05911      139.54715     0.03220     0.00505     0.02715    -0.01693
       39.18556      139.54766     0.68180    -0.00243     0.68423    -0.00416
       34.09376      139.56176     0.00030    -0.02761     0.02791    -0.01685
       37.09725      139.58616     0.67920     0.02978     0.64942    -0.00933
       35.16087      139.61384     0.05060    -0.04095     0.09155    -0.01415
       36.66598      139.61925     0.48760    -0.01412     0.50172    -0.01039
       35.66370      139.63065     0.08860    -0.08359     0.17219    -0.01289
       36.08723      139.63672     0.26540    -0.02379     0.28919    -0.01184
       35.75803      139.64454     0.15740    -0.03693     0.19433    -0.01265
       35.93747      139.65186     0.24690     0.00357     0.24333    -0.01219
       35.43648      139.65375     0.13370     0.00504     0.12866    -0.01346
       35.26709      139.66484     0.08270    -0.02071     0.10341    -0.01387
       35.56340      139.67335     0.13390    -0.01759     0.15149    -0.01313
       38.70117      139.67453     0.91520     0.04266     0.87254    -0.00531
       37.32621      139.68635     0.82010     0.04343     0.77667    -0.00872
       36.40185      139.72642     0.40560    -0.01725     0.42285    -0.01101
       38.14618      139.74225     1.05270     0.07551     0.97719    -0.00666
       36.53763      139.75279     0.49800     0.00932     0.48868    -0.01066
       39.96790      139.77615     0.48210    -0.00492     0.48702    -0.00213
       37.64370      139.79151     0.95130     0.01188     0.93942    -0.00789
       35.89597      139.79599     0.20630    -0.03231     0.23861    -0.01225
       36.01090      139.79993     0.23560    -0.04251     0.27811    -0.01197
       36.97958      139.80575     0.74540     0.03770     0.70770    -0.00955
       38.89460      139.80885     0.94310     0.04412     0.89898    -0.00478
       36.20367      139.81053     0.33280    -0.02234     0.35514    -0.01148
       35.78021      139.81281     0.17900    -0.02514     0.20414    -0.01253
       35.31170      139.82552     0.09600    -0.00978     0.10578    -0.01370
       38.59404      139.83177     1.05850     0.05994     0.99856    -0.00551
       37.46129      139.83552     0.95660     0.04095     0.91565    -0.00834
       39.89113      139.84893     0.52850     0.00152     0.52698    -0.00229
       36.77637      139.85426     0.63430    -0.00307     0.63737    -0.01003
       42.45073      139.85767     0.06850    -0.02088     0.08938     0.00400
       34.95408      139.86408     0.02840    -0.03617     0.06457    -0.01458
       37.26107      139.87143     0.90790     0.04262     0.86528    -0.00883
       37.92058      139.87941     1.10470     0.03777     1.06693    -0.00718
       35.67546      139.90235     0.17350    -0.00280     0.17630    -0.01277
       36.45658      139.90251     0.48780    -0.00714     0.49494    -0.01081
       39.20606      139.90772     0.88270     0.05068     0.83202    -0.00397
       36.59895      139.92347     0.55010    -0.02634     0.57644    -0.01045
       39.01597      139.92750     0.99040     0.06592     0.92448    -0.00444
       40.57764      139.92812     0.30800    -0.01521     0.32321    -0.00057
       36.11481      139.93150     0.31760    -0.01654     0.33414    -0.01166
       38.75972      139.95737     1.10140     0.05745     1.04395    -0.00505
       35.14380      139.96847     0.05890    -0.02065     0.07955    -0.01408
       37.66929      139.97266     1.13770     0.04605     1.09165    -0.00777
       35.00279      139.97489     0.02490    -0.04029     0.06519    -0.01444
       36.30070      139.98777     0.42510    -0.01146     0.43656    -0.01118
       35.94029      139.99272     0.24500    -0.02023     0.26523    -0.01207
       42.13085      140.00395     0.07570    -0.03133     0.10703     0.00328
       40.09970      140.00550     0.46980    -0.00604     0.47584    -0.00172
       40.73063      140.01099     0.29450     0.00415     0.29035    -0.00016
       42.68534      140.01178     0.06330    -0.01312     0.07642     0.00464
       35.78647      140.02475     0.20480    -0.00467     0.20947    -0.01244
       40.33940      140.02757     0.39170    -0.00462     0.39632    -0.00113
       37.12470      140.03541     0.93050     0.01406     0.91644    -0.00910
       36.85423      140.03926     0.80390     0.02956     0.77434    -0.00977
       41.46638      140.04065     0.15360    -0.01364     0.16724     0.00167
       39.82581      140.04472     0.63010     0.03514     0.59496    -0.00238
       35.65721      140.04809     0.08790    -0.08193     0.16983    -0.01276
       39.39870      140.04824     0.85210     0.04682     0.80528    -0.00343
       40.24730      140.04868     0.41410    -0.01443     0.42853    -0.00135
       35.44778      140.05133     0.09010    -0.03111     0.12121    -0.01327
       39.52756      140.05393     0.78100     0.03972     0.74128    -0.00311
       41.80303      140.07123     0.12890    -0.00305     0.13195     0.00252
       37.56695      140.07268     1.18980     0.04092     1.14888    -0.00798
       38.19754      140.07757     1.34820     0.07179     1.27641    -0.00642
       36.36491      140.07795     0.49210    -0.00618     0.49828    -0.01098
       35.11186      140.07927     0.04740    -0.02443     0.07183    -0.01412
       36.10364      140.08631     0.32090    -0.02871     0.34961    -0.01163
       36.10558      140.08712     0.33090    -0.01985     0.35075    -0.01161
       36.10611      140.08719     0.32680    -0.02424     0.35104    -0.01161
       36.10568      140.08750     0.31960    -0.03125     0.35085    -0.01161
       37.96361      140.09353     1.35380     0.07316     1.28064    -0.00700
       38.43434      140.09463     1.33220     0.06866     1.26354    -0.00582
       42.00807      140.10732     0.08900    -0.02562     0.11462     0.00302
       39.93605      140.13238     0.58460     0.02070     0.56390    -0.00207
       37.42451      140.13588     1.17980     0.03108     1.14872    -0.00832
       35.87365      140.14549     0.22660    -0.01747     0.24407    -0.01218
       35.33314      140.14679     0.06830    -0.02889     0.09719    -0.01353
       36.69246      140.15769     0.73870    -0.00817     0.74687    -0.01014
       39.16421      140.16198     1.04330     0.04671     0.99659    -0.00397
       36.95231      140.16476     0.95220     0.03435     0.91785    -0.00948
       36.26327      140.17426     0.43500    -0.02594     0.46094    -0.01120
       36.54222      140.17931     0.66400     0.00852     0.65548    -0.01050
       38.93810      140.18347     1.20210     0.05865     1.14345    -0.00453
       35.54414      140.18656     0.07180    -0.06422     0.13602    -0.01300
       38.28898      140.19992     1.46480     0.05518     1.40962    -0.00614
