31.049 110.35 -0.029 0.0052
29.302 106.85 -0.0062 0.00701
30.639 104.064 -0.00152 0.00519
30.995 103.661 -0.151 0.018
30.368 107.403 0.01108 0.00528
29.815 108.015 0.01423 0.00533
31.105 109.119 0.00354 0.0056
30.666 109.444 0.01039 0.00532
31.341 110.748 0.016 0.0051
27.796 102.267 0.051 0.00412
30.106 106.367 0.01167 0.00527
28.872 105.413 -0.0041 0.00105
29.182 106.254 0.00619 0.00532
30.388 104.544 0.00802 0.00519
27.882 102.112 -0.01802 0.0056
31.078 108.166 0.01412 0.00529
29.564 103.755 -0.00761 0.00162
30.77 107.862 0.00474 0.00531
30.6 101.745 0.006 0.00532
28.335 103.134 -0.0086 0.0063
30.599 101.744 -0.01516 0.00163
31.44 104.726 -0.01193 0.00148
29.62 105.118 0.00347 0.00162
30.91 103.756 -0.08258 0.00151
31.022 101.184 -0.01188 0.00149
30.354 103.305 -0.03833 0.00232
29.533 105.35 0.00256 0.00527
30.2 104.102 -0.00611 0.00139
29.457 104.433 -0.00543 0.0014
30.326 101.525 -0.01124 0.00145
29.981 103.01 -0.00646 0.00524
30.752 108.46 0.01117 0.0053
30.881 101.125 0.00251 0.00125
31.024 109.842 0.00955 0.00528
27.809 102.348 -0.02 0.00537
34.178 108.985 0.0351 0.00641
28.798 104.596 0.01303 0.00521
31.006 104.545 -0.00553 0.00126
33.163 106.584 -0.04678 0.00395
33.339 105.814 -0.04389 0.00425
33.081 107.075 0 0.00407
32.82 106.233 -0.03067 0.00428
34.103 102.726 -0.01374 0.00452
32.494 102.359 0.02745 0.00507
32.814 103.652 0.03599 0.00391
32.359 104.692 -0.03428 0.00375
32.451 105.832 0.01465 0.00453
32.03 105.466 0.0204 0.00462
32.266 106.675 0.03713 0.0032
31 102.372 -0.01397 0.00474
31.474 103.586 0.11048 0.00358
30.063 103.09 -0.00933 0.00447
31.08 105.071 0.0286 0.00443
31.342 106.081 0.06474 0.00349
30.623 103.639 -0.03666 0.00446
30.51 105.553 -0.01315 0.00406
34.524 105.878 -0.01467 0.00878
33.695 105.604 -0.02007 0.00967
34.01 104.447 0.02993 0.00841
34.38 104.817 -0.06209 0.00771
34.783 104.404 -0.01867 0.00841
34.364 104.078 -0.02013 0.0065
30.066 102.15 0.02425 0.00311
29.53 101.406 -0.00282 0.00459
29.342 101.492 -0.08023 0.00379
29.173 101.47 -0.19323 0.01276
29.225 102.039 -0.06148 0.00359
29.29 102.871 -0.00463 0.00379
30.824 103.742 -0.03169 0.0096
32.328 104.668 -0.07676 0.00466
30.016 105.77 -0.00251 0.00803
33.459 104.953 -0.06519 0.01016
32.505 102.352 0.04409 0.01024
31.426 103.034 0.03345 0.01453
30.017 103.04 -0.00044 0.01307
33.901 106.244 -0.02058 0.02
31.843 106.86 -0.00522 0.00965
33.529 107.981 -0.01104 0.00259
32.397 105.811 -0.074 0.0518
33.658 109.105 0.01464 0.00231
33.062 106.322 -0.0456 0.00454
32.825 105.78 0.05626 0.0047
32.862 107.186 0.03993 0.00514
34.432 107.58 -0.04628 0.00319
35.173 106.011 -0.02494 0.00229
35.079 105.794 -0.01846 0.00243
35.005 106.206 -0.03977 0.00233
34.894 106.821 -0.02412 0.00227
34.872 105.654 -0.00841 0.00297
34.749 106.158 -0.00955 0.00283
