31.049 110.35 0.00371 0.00138
29.302 106.85 0.00577 0.00257
30.639 104.064 0.11643 0.00241
30.995 103.661 0.693 0.002
30.368 107.403 0.00614 0.00242
29.815 108.015 0.00337 0.00243
31.105 109.119 0.00195 0.00243
30.666 109.444 0.00104 0.00242
31.341 110.748 0.00141 0.00138
27.796 102.267 -0.00323 0.00201
30.106 106.367 0.00722 0.00242
28.872 105.413 -0.00151 0.0005
29.182 106.254 0.00456 0.00244
30.388 104.544 0.04144 0.00241
27.882 102.112 -0.00291 0.00221
31.078 108.166 0.00422 0.00242
29.564 103.755 0.00064 0.00057
30.77 107.862 0.00404 0.00242
30.6 101.745 0.00521 0.00101
28.335 103.134 -0.00252 0.00122
30.599 101.744 -0.00056 0.00066
31.44 104.726 0.06168 0.00075
29.62 105.118 0.00689 0.00057
30.91 103.756 0.4216 0.00056
31.022 101.184 -0.00697 0.00065
30.354 103.305 -0.00641 0.00065
29.533 105.35 0.00878 0.00243
30.2 104.102 0.03595 0.00055
29.457 104.433 0.00571 0.00055
30.326 101.525 -0.00362 0.00065
29.981 103.01 -0.00632 0.00242
30.752 108.46 0.00406 0.00242
30.881 101.125 -0.00197 0.00051
31.024 109.842 0.00184 0.00242
27.809 102.348 -0.00358 0.00119
34.178 108.985 -0.00743 0.0015
28.798 104.596 0.00242 0.00244
31.006 104.545 0.06901 0.00052
33.163 106.584 0.00171 0.00165
33.339 105.814 0.03774 0.00167
33.081 107.075 -0.01094 0.00166
32.82 106.233 0.00955 0.00171
34.103 102.726 -0.00917 0.00121
32.494 102.359 -0.04926 0.0015
32.814 103.652 -0.05414 0.00114
32.359 104.692 0.24748 0.00109
32.451 105.832 0.03572 0.00174
32.03 105.466 0.0422 0.00175
32.266 106.675 -0.0057 0.00101
31 102.372 -0.01494 0.00139
31.474 103.586 0.02265 0.00107
30.063 103.09 -0.00731 0.00172
31.08 105.071 0.0255 0.00172
31.342 106.081 0.0026 0.00108
30.623 103.639 0.11478 0.00172
30.51 105.553 0.01025 0.00122
34.524 105.878 0.01361 0.00249
33.695 105.604 0.03033 0.0026
34.01 104.447 0.00127 0.00226
34.38 104.817 0.00359 0.0023
34.783 104.404 -0.00834 0.0025
34.364 104.078 0.00153 0.00206
30.066 102.15 -0.00075 0.00081
29.53 101.406 -0.00507 0.00112
29.342 101.492 -0.01237 0.00096
29.173 101.47 0.03618 0.00281
29.225 102.039 -0.0119 0.00095
29.29 102.871 -0.013 0.00093
30.824 103.742 0.30654 0.00417
32.328 104.668 0.27426 0.00132
30.016 105.77 0.0488 0.00278
33.459 104.953 0.05344 0.00256
32.505 102.352 -0.04482 0.00335
31.426 103.034 -0.32373 0.00396
30.017 103.04 0.00628 0.00324
33.901 106.244 -0.00015 0.00315
31.843 106.86 0.0428 0.00336
33.529 107.981 -0.0066 0.00085
32.397 105.811 -0.026 0.0289
33.658 109.105 -0.00663 0.00074
33.062 106.322 0.02002 0.00176
32.825 105.78 0.04023 0.00177
32.862 107.186 -0.01544 0.00184
34.432 107.58 -0.00343 0.00094
35.173 106.011 -0.00053 0.0008
35.079 105.794 -0.00231 0.00085
35.005 106.206 0.00392 0.0008
34.894 106.821 -0.00354 0.0008
34.872 105.654 0.00424 0.0009
34.749 106.158 0.00322 0.00086
34.792 105.368 0.00549 0.00172
34.515 106.4 -0.00876 0.00385
34.594 105.696 0.00353 0.00082
34.251 105.811 0.01175 0.00086
34.945 106.678 7E-005 0.00084
35.038 104.104 -0.0019 0.0008
35.045 104.541 -0.00148 0.00081
34.85 104.48 0.00267 0.0008
34.713 104.94 0.00436 0.0008
34.467 104.914 0.00722 0.0008
33.367 100.507 -0.01075 0.00106
34.424 103.965 0.00457 0.00296
34.172 102.365 0.03154 0.00104
32.414 105.625 0.00571 0.00515
31.556 104.306 0.26736 0.00187
30.177 105.792 0.00575 0.00516
25.312 101.022 -0.01854 0.0009
27.591 101.313 0.0372 0.00551
33.914 106.508 -0.00016 0.00083
33.891 105.814 0.01951 0.00086
34.108 105.306 0.01737 0.00086
33.617 106.924 -0.00055 0.00068
33.697 105.594 0.02799 0.00068
33.78 105.285 0.01803 0.00082
33.339 106.154 0.00521 0.00083
33.4 105.628 0.049 0.0038
32.962 106.023 0.01697 0.00081
32.571 105.226 1.00295 0.00101
32.448 105.829 0.02666 0.00081
32.018 105.457 0.04375 0.00079
34.749 103.247 0.01368 0.00048
