       latitude      longitude observation     resiual  prediction  correction
       34.91611      138.92482    -0.04000    -0.00185    -0.03815     0.00000
       35.92993      138.92605     0.00080     0.02717    -0.02637     0.00000
       35.20439      138.92835    -0.05790    -0.02135    -0.03655     0.00000
       37.16604      138.93372    -0.02440    -0.03947     0.01507     0.00000
       34.69890      138.93933     0.01190     0.05097    -0.03907     0.00000
       36.77806      138.94482    -0.00580    -0.00440    -0.00140     0.00000
       35.75387      138.94999    -0.00940     0.02105    -0.03045     0.00000
       35.11417      138.97387    -0.03420     0.00416    -0.03836     0.00000
       35.62335      138.97585    -0.00880     0.02449    -0.03329     0.00000
       37.89647      138.98886     0.01350    -0.03204     0.04554     0.00000
       34.75135      138.98982    -0.02010     0.02001    -0.04011     0.00000
       35.01483      138.99793     0.01560     0.05511    -0.03951     0.00000
       37.46772      138.99801     0.02420    -0.00313     0.02733     0.00000
       34.92182      139.01369     0.00540     0.04567    -0.04027     0.00000
       36.39535      139.01671     0.02220     0.03951    -0.01731     0.00000
       37.31987      139.02025     0.01250    -0.00766     0.02016     0.00000
       35.51187      139.02578     0.00240     0.03868    -0.03628     0.00000
       35.41535      139.04518     0.00670     0.04462    -0.03792     0.00000
       35.24552      139.04934    -0.04870    -0.00918    -0.03952     0.00000
       36.53926      139.05673    -0.03920    -0.02524    -0.01396     0.00000
       37.66230      139.05912     0.01270    -0.02252     0.03522     0.00000
       36.83735      139.06085    -0.02020    -0.01761    -0.00259     0.00000
       36.23467      139.06664     0.00860     0.03243    -0.02383     0.00000
       34.94976      139.06990    -0.00250     0.03908    -0.04158     0.00000
       37.75206      139.07391     0.03620    -0.00282     0.03902     0.00000
       35.98689      139.07569    -0.00490     0.02527    -0.03017     0.00000
       35.00685      139.08197     0.03560     0.07730    -0.04170     0.00000
       34.97186      139.10169    -0.00980     0.03253    -0.04233     0.00000
       35.14860      139.11044    -0.01990     0.02195    -0.04185     0.00000
       37.54034      139.11145    -0.02870    -0.05746     0.02876     0.00000
       34.87847      139.12436    -0.00410     0.03903    -0.04313     0.00000
       34.93931      139.13116     0.02050     0.06368    -0.04318     0.00000
       34.20048      139.13445     0.01000     0.05224    -0.04224     0.00000
       34.23991      139.13757    -0.01140     0.03106    -0.04246     0.00000
       35.26860      139.14241    -0.03450     0.00756    -0.04206     0.00000
       35.61027      139.15723    -0.04260    -0.00327    -0.03933     0.00000
       35.33621      139.16260     0.01020     0.05240    -0.04220     0.00000
       35.04063      139.17103    -0.01050     0.03348    -0.04398     0.00000
       35.88405      139.18220    -0.02420     0.01195    -0.03615     0.00000
       35.42852      139.20487    -0.02160     0.02122    -0.04282     0.00000
       34.33312      139.21094     0.02540     0.06966    -0.04426     0.00000
       36.76969      139.22490    -0.02750    -0.01574    -0.01176     0.00000
       37.82816      139.22604     0.02370    -0.01686     0.04056     0.00000
       37.15762      139.24711     0.00200    -0.00371     0.00571     0.00000
       38.46539      139.25335     0.07390     0.01000     0.06390     0.00000
       36.26769      139.25464     0.02170     0.05240    -0.03070     0.00000
       34.37183      139.25791    -0.05240    -0.00702    -0.04538     0.00000
       35.30490      139.26269     0.01970     0.06529    -0.04559     0.00000
       35.72376      139.26813    -0.01910     0.02285    -0.04195     0.00000
       36.00374      139.26933    -0.05060    -0.01311    -0.03749     0.00000
       34.51963      139.27093    -0.01480     0.03145    -0.04625     0.00000
       35.48264      139.32258    -0.01630     0.03017    -0.04647     0.00000
       36.42163      139.33039    -0.00860     0.02132    -0.02992     0.00000
       36.12095      139.34517    -0.01080     0.02779    -0.03859     0.00000
       37.92938      139.35146     0.02370    -0.01967     0.04337     0.00000
       34.73761      139.35859    -0.01070     0.03834    -0.04904     0.00000
       37.30280      139.36435    -0.00160    -0.01046     0.00886     0.00000
       35.80080      139.36597    -0.02400     0.02098    -0.04498     0.00000
       35.39149      139.36606    -0.04300     0.00563    -0.04863     0.00000
       35.61643      139.36990    -0.01850     0.02866    -0.04716     0.00000
       34.78442      139.38139     0.01360     0.06336    -0.04976     0.00000
       37.03693      139.40223    -0.01190    -0.00425    -0.00765     0.00000
       34.68679      139.43322    -0.02130     0.02949    -0.05079     0.00000
       34.76154      139.43402    -0.00570     0.04540    -0.05110     0.00000
       42.06050      139.44615     0.01420     0.00420     0.01000     0.00000
       38.05618      139.46168    -0.00960    -0.05706     0.04746     0.00000
       35.92550      139.46429    -0.02780     0.02016    -0.04796     0.00000
       35.32668      139.46607    -0.00580     0.04670    -0.05250     0.00000
       35.52141      139.46784     0.00020     0.05200    -0.05180     0.00000
       37.68591      139.47789    -0.01020    -0.03707     0.02687     0.00000
       34.07578      139.47881    -0.05250    -0.00471    -0.04779     0.00000
       35.71037      139.48826    -0.03120     0.02020    -0.05140     0.00000
       36.62417      139.49059     0.01960     0.05198    -0.03238     0.00000
       37.28149      139.50377     0.04500     0.04420     0.00080     0.00000
       34.12107      139.50385     0.02500     0.07364    -0.04864     0.00000
       36.87225      139.50531    -0.01130     0.01112    -0.02242     0.00000
       38.23069      139.50957     0.00670    -0.04784     0.05454     0.00000
       42.15355      139.51960     0.02460     0.01658     0.00802     0.00000
       35.41927      139.52192    -0.00980     0.04458    -0.05438     0.00000
       37.47346      139.52863    -0.00650    -0.01803     0.01153     0.00000
       38.51120      139.53382     0.05750    -0.00690     0.06440     0.00000
       36.29516      139.54230    -0.02650     0.01948    -0.04598     0.00000
       34.05911      139.54715    -0.01490     0.03400    -0.04890     0.00000
       39.18556      139.54766     0.04660    -0.02570     0.07230     0.00000
       34.09376      139.56176     0.03160     0.08109    -0.04949     0.00000
       37.09725      139.58616    -0.03040    -0.01463    -0.01577     0.00000
       35.16087      139.61384    -0.01490     0.04293    -0.05783     0.00000
       36.66598      139.61925    -0.01610     0.02428    -0.04038     0.00000
       35.66370      139.63065    -0.13140    -0.07298    -0.05842     0.00000
       36.08723      139.63672    -0.04000     0.01589    -0.05589     0.00000
       35.75803      139.64454    -0.05180     0.00699    -0.05879     0.00000
       35.93747      139.65186    -0.02410     0.03414    -0.05824     0.00000
       35.43648      139.65375    -0.00760     0.05217    -0.05977     0.00000
       35.26709      139.66484    -0.02120     0.03878    -0.05998     0.00000
       35.56340      139.67335    -0.03860     0.02204    -0.06064     0.00000
       38.70117      139.67453     0.03140    -0.03665     0.06805     0.00000
       37.32621      139.68635    -0.03670    -0.02831    -0.00839     0.00000
       36.40185      139.72642    -0.03900     0.01897    -0.05797     0.00000
       38.14618      139.74225    -0.00130    -0.04542     0.04412     0.00000
       36.53763      139.75279    -0.02300     0.03414    -0.05714     0.00000
       39.96790      139.77615    -0.00170    -0.05885     0.05715     0.00000
       37.64370      139.79151    -0.01020    -0.01722     0.00702     0.00000
       35.89597      139.79599    -0.02890     0.03867    -0.06757     0.00000
       36.01090      139.79993    -0.05160     0.01632    -0.06792     0.00000
       36.97958      139.80575    -0.04370    -0.00051    -0.04319     0.00000
       38.89460      139.80885     0.05790    -0.01217     0.07007     0.00000
       36.20367      139.81053    -0.03070     0.03758    -0.06828     0.00000
       35.78021      139.81281    -0.03830     0.03005    -0.06835     0.00000
       35.31170      139.82552    -0.07010    -0.00344    -0.06666     0.00000
       38.59404      139.83177     0.01440    -0.04768     0.06208     0.00000
       37.46129      139.83552    -0.04880    -0.03763    -0.01117     0.00000
       39.89113      139.84893     0.03400    -0.02493     0.05893     0.00000
       36.77637      139.85426    -0.02720     0.03282    -0.06002     0.00000
       42.45073      139.85767    -0.00750    -0.00843     0.00093     0.00000
       34.95408      139.86408    -0.00560     0.05969    -0.06529     0.00000
       37.26107      139.87143    -0.01930     0.01173    -0.03103     0.00000
       37.92058      139.87941     0.00510    -0.01652     0.02162     0.00000
       35.67546      139.90235    -0.02030     0.05274    -0.07304     0.00000
       36.45658      139.90251    -0.06000     0.01579    -0.07579     0.00000
       39.20606      139.90772     0.06550    -0.00531     0.07081     0.00000
       36.59895      139.92347    -0.06820     0.00753    -0.07573     0.00000
       39.01597      139.92750     0.04230    -0.02741     0.06971     0.00000
       40.57764      139.92812     0.00910    -0.02727     0.03637     0.00000
       36.11481      139.93150    -0.05010     0.02939    -0.07949     0.00000
       38.75972      139.95737     0.03720    -0.02659     0.06379     0.00000
       35.14380      139.96847    -0.02190     0.04913    -0.07103     0.00000
       37.66929      139.97266    -0.02950    -0.02186    -0.00764     0.00000
       35.00279      139.97489    -0.01030     0.05936    -0.06966     0.00000
       36.30070      139.98777    -0.06450     0.02271    -0.08721     0.00000
       35.94029      139.99272    -0.05900     0.02370    -0.08270     0.00000
       42.13085      140.00395    -0.01980    -0.02205     0.00225     0.00000
       40.09970      140.00550     0.02120    -0.02974     0.05094     0.00000
       40.73063      140.01099     0.00120    -0.02922     0.03042     0.00000
       42.68534      140.01178    -0.02530    -0.02253    -0.00277     0.00000
       35.78647      140.02475    -0.02250     0.05987    -0.08237     0.00000
       40.33940      140.02757     0.03710    -0.00557     0.04267     0.00000
       37.12470      140.03541    -0.04160     0.02386    -0.06546     0.00000
       36.85423      140.03926    -0.08510    -0.00047    -0.08463     0.00000
       41.46638      140.04065     0.01070    -0.00099     0.01169     0.00000
       39.82581      140.04472     0.03010    -0.02881     0.05891     0.00000
       35.65721      140.04809    -0.02160     0.05995    -0.08155     0.00000
       39.39870      140.04824     0.06090    -0.00673     0.06763     0.00000
       40.24730      140.04868     0.03360    -0.01185     0.04545     0.00000
       35.44778      140.05133    -0.08260    -0.00420    -0.07840     0.00000
       39.52756      140.05393     0.04410    -0.02164     0.06574     0.00000
       41.80303      140.07123    -0.01060    -0.01607     0.00547     0.00000
       37.56695      140.07268    -0.04760    -0.01745    -0.03015     0.00000
       38.19754      140.07757    -0.00940    -0.03585     0.02645     0.00000
       36.36491      140.07795    -0.07450     0.02608    -0.10058     0.00000
       35.11186      140.07927    -0.04550     0.02947    -0.07497     0.00000
