       latitude      longitude observation     resiual  prediction  correction
       34.28507      136.54048     0.03600    -0.04105     0.07705    -0.08913
       36.53727      136.54067     0.11190    -0.09015     0.20205    -0.09194
       35.48006      136.54529     0.08300    -0.05200     0.13500    -0.09063
       35.37171      136.54974     0.07230    -0.05653     0.12883    -0.09049
       34.54705      136.55066     0.04850    -0.03915     0.08765    -0.08947
       35.22791      136.59344     0.06220    -0.05935     0.12155    -0.09031
       36.37007      136.60533     0.12770    -0.06652     0.19422    -0.09173
       35.63290      136.61139     0.08290    -0.06296     0.14586    -0.09082
       34.43144      136.62840     0.04380    -0.03942     0.08322    -0.08931
       36.16529      136.63395     0.11960    -0.06200     0.18160    -0.09148
       34.91380      136.63650     0.04590    -0.05957     0.10547    -0.08992
       36.66341      136.64994     0.14190    -0.07463     0.21653    -0.09207
       35.90141      136.65774     0.08770    -0.07695     0.16465    -0.09114
       35.48832      136.68728     0.08500    -0.05375     0.13875    -0.09062
       34.29661      136.69319     0.02880    -0.04921     0.07801    -0.08911
       35.05091      136.69425     0.04690    -0.06648     0.11338    -0.09009
       37.15674      136.71876     0.16770    -0.08580     0.25350    -0.09266
       34.49000      136.72823     0.04440    -0.04180     0.08620    -0.08937
       35.40513      136.72875     0.08250    -0.05202     0.13452    -0.09052
       36.81748      136.75565     0.15610    -0.07771     0.23381    -0.09225
       37.00072      136.77271     0.15780    -0.08976     0.24756    -0.09247
       35.72349      136.78462     0.09600    -0.06069     0.15669    -0.09090
       35.30084      136.78882     0.07610    -0.05322     0.12932    -0.09038
       34.37358      136.80200     0.04040    -0.04112     0.08152    -0.08920
       36.59209      136.80640     0.14770    -0.07315     0.22085    -0.09197
       34.25344      136.82061     0.03320    -0.04344     0.07664    -0.08905
       35.19011      136.82883     0.06730    -0.05603     0.12333    -0.09024
       34.90438      136.83188     0.04660    -0.06054     0.10714    -0.08988
       34.46539      136.85113     0.02740    -0.05830     0.08570    -0.08932
       34.98439      136.86275     0.05030    -0.06159     0.11189    -0.08998
       35.86694      136.86318     0.08830    -0.08109     0.16939    -0.09107
       34.82336      136.86764     0.03040    -0.07279     0.10319    -0.08976
       37.38238      136.88917     0.19400    -0.08774     0.28174    -0.09291
       35.52607      136.90002     0.07670    -0.06963     0.14633    -0.09064
       36.26147      136.90427     0.12660    -0.07444     0.20104    -0.09157
       37.22644      136.90877     0.18800    -0.08564     0.27364    -0.09273
       37.85050      136.91927     0.21540    -0.09325     0.30865    -0.09346
       36.40188      136.92056     0.13500    -0.07793     0.21293    -0.09173
       35.33476      136.92998     0.08030    -0.05390     0.13420    -0.09040
       34.74005      136.93848     0.04880    -0.05064     0.09944    -0.08966
       36.03305      136.95276     0.11960    -0.06579     0.18539    -0.09127
       35.16842      136.96580     0.08430    -0.03992     0.12422    -0.09018
       35.75778      136.97530     0.09140    -0.07371     0.16511    -0.09092
       34.54391      136.98175     0.03170    -0.05823     0.08993    -0.08940
       37.12316      136.99607     0.18040    -0.09374     0.27414    -0.09260
       36.74062      136.99613     0.15670    -0.08809     0.24479    -0.09212
       36.91951      137.02643     0.17630    -0.08500     0.26130    -0.09234
       36.64956      137.03190     0.16970    -0.07020     0.23990    -0.09201
       37.43226      137.03394     0.21380    -0.08494     0.29874    -0.09295
       35.12811      137.04128     0.06510    -0.05774     0.12284    -0.09013
       34.99499      137.05978     0.06830    -0.04658     0.11488    -0.08996
       34.60924      137.06807     0.03790    -0.05568     0.09358    -0.08947
       35.23909      137.07357     0.06170    -0.06887     0.13057    -0.09028
       36.14026      137.08053     0.11450    -0.08533     0.19983    -0.09139
       35.36737      137.11023     0.07530    -0.06479     0.14009    -0.09042
       34.79487      137.11900     0.04910    -0.05472     0.10382    -0.08970
       35.47870      137.12469     0.08070    -0.06778     0.14848    -0.09056
       37.30697      137.13854     0.19260    -0.10825     0.30085    -0.09279
       36.33551      137.14717     0.15050    -0.06973     0.22023    -0.09160
       34.91734      137.15239     0.06110    -0.05013     0.11123    -0.08985
       36.75795      137.15447     0.16970    -0.08836     0.25806    -0.09212
       35.61209      137.17414     0.09330    -0.06667     0.15997    -0.09072
       36.63434      137.19520     0.15980    -0.09037     0.25017    -0.09196
       35.91163      137.20067     0.12020    -0.06541     0.18561    -0.09109
       36.47280      137.23922     0.16220    -0.07622     0.23842    -0.09177
       35.80048      137.24837     0.09540    -0.08247     0.17787    -0.09094
       35.30055      137.25232     0.07010    -0.06802     0.13812    -0.09032
       35.13875      137.25356     0.06340    -0.06328     0.12668    -0.09012
       37.44603      137.27005     0.21730    -0.10767     0.32497    -0.09292
       34.64866      137.27784     0.04490    -0.05182     0.09672    -0.08948
       34.91975      137.29994     0.05510    -0.05774     0.11284    -0.08983
       35.52313      137.30909     0.08920    -0.06735     0.15655    -0.09059
       35.03946      137.31316     0.05240    -0.06836     0.12076    -0.08998
       34.78591      137.33877     0.05410    -0.05083     0.10493    -0.08965
       36.13599      137.34791     0.12170    -0.09112     0.21282    -0.09134
       36.28564      137.36302     0.14550    -0.08277     0.22827    -0.09153
       36.73696      137.36951     0.17800    -0.09557     0.27357    -0.09207
       35.26197      137.40561     0.07260    -0.06545     0.13805    -0.09024
       34.96748      137.42313     0.06110    -0.05605     0.11715    -0.08987
       35.65719      137.42477     0.10010    -0.07117     0.17127    -0.09074
       34.86482      137.43400     0.05110    -0.05941     0.11051    -0.08974
       36.57871      137.43990     0.16710    -0.09622     0.26332    -0.09186
       34.68038      137.44245     0.03890    -0.06038     0.09928    -0.08951
       35.81555      137.45088     0.11550    -0.07124     0.18674    -0.09093
       35.39676      137.46757     0.07760    -0.07238     0.14998    -0.09040
       36.92896      137.48723     0.19990    -0.10376     0.30366    -0.09229
       34.71805      137.51493     0.04380    -0.05805     0.10185    -0.08955
       35.57509      137.52878     0.08310    -0.08389     0.16699    -0.09062
       35.97346      137.53487     0.12050    -0.08539     0.20589    -0.09112
       36.86434      137.55133     0.20150    -0.10188     0.30338    -0.09220
       34.80873      137.55434     0.04480    -0.06293     0.10773    -0.08965
       35.10002      137.57533     0.06720    -0.06110     0.12830    -0.09001
       34.93768      137.57549     0.05400    -0.06253     0.11653    -0.08981
       35.24700      137.58767     0.07030    -0.06970     0.14000    -0.09021
       35.88000      137.59827     0.12020    -0.07888     0.19908    -0.09098
       35.66123      137.62016     0.09550    -0.08238     0.17788    -0.09072
       34.70212      137.63688     0.02800    -0.07336     0.10136    -0.08951
       34.83533      137.67234     0.05520    -0.05498     0.11018    -0.08968
       35.34373      137.67640     0.05920    -0.09060     0.14980    -0.09032
       34.75204      137.68078     0.04220    -0.06249     0.10469    -0.08956
       36.08466      137.68263     0.13390    -0.09150     0.22540    -0.09123
       35.07929      137.69524     0.06570    -0.06244     0.12814    -0.08997
       35.78362      137.69626     0.11640    -0.07659     0.19299    -0.09084
       34.67231      137.72338     0.05550    -0.04424     0.09974    -0.08946
       35.94460      137.78544     0.12370    -0.09096     0.21466    -0.09104
       34.79284      137.79179     0.04630    -0.06156     0.10786    -0.08960
       35.77753      137.81448     0.10800    -0.08893     0.19693    -0.09082
       35.52109      137.81524     0.09090    -0.07880     0.16970    -0.09051
       34.94134      137.81794     0.04410    -0.07458     0.11868    -0.08978
       34.67188      137.82342     0.04020    -0.05970     0.09990    -0.08944
       36.49977      137.85112     0.18070    -0.10762     0.28832    -0.09171
       35.16045      137.86876     0.06840    -0.06849     0.13689    -0.09005
       36.22837      137.87175     0.15530    -0.09917     0.25447    -0.09138
       36.70647      137.87233     0.20490    -0.11276     0.31766    -0.09195
       37.04517      137.87385     0.26070    -0.10074     0.36144    -0.09237
       36.95087      137.89387     0.23700    -0.11513     0.35213    -0.09224
       36.32237      137.90282     0.16920    -0.09987     0.26907    -0.09148
       34.75539      137.91128     0.04950    -0.05614     0.10564    -0.08952
       35.31714      137.92527     0.08360    -0.06843     0.15203    -0.09024
       34.84386      137.93215     0.05840    -0.05363     0.11203    -0.08964
       34.67042      137.93744     0.03270    -0.06721     0.09991    -0.08943
       35.92358      137.94381     0.12970    -0.09013     0.21983    -0.09098
       34.90205      137.94681     0.05140    -0.06506     0.11646    -0.08972
       35.03152      137.98042     0.06410    -0.06295     0.12705    -0.08987
       36.12111      137.98301     0.15510    -0.09256     0.24766    -0.09122
       35.72629      137.98389     0.11560    -0.08190     0.19750    -0.09074
       36.23903      137.98455     0.16940    -0.09444     0.26384    -0.09137
       34.78595      138.01753     0.05100    -0.05702     0.10802    -0.08955
       35.55613      138.03832     0.08900    -0.09052     0.17952    -0.09052
       34.66641      138.04652     0.04850    -0.05113     0.09963    -0.08941
       34.71525      138.05354     0.04540    -0.05760     0.10300    -0.08946
       34.93980      138.07486     0.06320    -0.05686     0.12006    -0.08975
       35.04488      138.08168     0.06540    -0.06357     0.12897    -0.08987
       35.87842      138.09571     0.12050    -0.10084     0.22134    -0.09091
       36.70665      138.09673     0.24240    -0.10039     0.34279    -0.09191
       34.67992      138.09829     0.05310    -0.04741     0.10051    -0.08941
       37.16079      138.10019     0.29540    -0.11418     0.40958    -0.09246
       36.52360      138.12095     0.21250    -0.10487     0.31737    -0.09169
       34.64290      138.12929     0.04570    -0.05221     0.09791    -0.08935
       35.10391      138.13490     0.07220    -0.06249     0.13469    -0.08993
       34.75776      138.13692     0.05010    -0.05595     0.10605    -0.08950
       34.63454      138.15904     0.04060    -0.05668     0.09728    -0.08934
       34.84941      138.17674     0.04270    -0.07039     0.11309    -0.08961
       34.67775      138.18296     0.03870    -0.06152     0.10022    -0.08940
       35.32207      138.18578     0.09670    -0.06027     0.15697    -0.09020
       36.86540      138.19867     0.27190    -0.10881     0.38071    -0.09209
       35.06697      138.20998     0.06480    -0.06706     0.13186    -0.08988
       36.02616      138.21448     0.14800    -0.10053     0.24853    -0.09107
       34.60315      138.21525     0.04040    -0.05458     0.09498    -0.08930
       36.20847      138.21649     0.17930    -0.09728     0.27658    -0.09130
       34.73831      138.22560     0.05040    -0.05414     0.10454    -0.08946
       37.05668      138.24259     0.29240    -0.12522     0.41762    -0.09232
       36.66515      138.24747     0.25440    -0.10003     0.35443    -0.09183
       34.95435      138.24990     0.07060    -0.05136     0.12196    -0.08974
       35.20098      138.25351     0.06610    -0.07914     0.14524    -0.09004
       37.81590      138.27307     0.38030    -0.13958     0.51988    -0.09321
       35.85598      138.31640     0.14570    -0.08301     0.22871    -0.09085
       36.38618      138.32252     0.21700    -0.09808     0.31508    -0.09149
       34.83617      138.33122     0.04530    -0.06676     0.11206    -0.08958
       37.23112      138.33357     0.35150    -0.10953     0.46103    -0.09252
       36.13311      138.36204     0.17770    -0.09754     0.27524    -0.09118
       36.26099      138.36604     0.20830    -0.08908     0.29738    -0.09132
       35.10346      138.36870     0.07110    -0.06527     0.13637    -0.08990
       38.02369      138.36988     0.40540    -0.15349     0.55889    -0.09344
       34.99052      138.37830     0.05640    -0.06915     0.12555    -0.08976
       36.80171      138.43617     0.29540    -0.10943     0.40483    -0.09198
       35.90493      138.44421     0.13710    -0.10562     0.24272    -0.09088
       35.44358      138.44525     0.10520    -0.07062     0.17582    -0.09032
       35.28946      138.44570     0.08640    -0.07066     0.15706    -0.09011
       35.67369      138.45682     0.13220    -0.07542     0.20762    -0.09060
       37.10708      138.45736     0.35170    -0.11286     0.46456    -0.09234
       36.13064      138.46097     0.17180    -0.11035     0.28215    -0.09116
       38.06328      138.47168     0.43800    -0.15020     0.58820    -0.09347
       36.28471      138.49928     0.21430    -0.09937     0.31367    -0.09134
       38.31935      138.51309     0.46790    -0.14081     0.60871    -0.09376
       34.98650      138.51568     0.06430    -0.06105     0.12535    -0.08974
       37.34854      138.51637     0.39160    -0.12683     0.51843    -0.09261
       35.06741      138.52471     0.06950    -0.06389     0.13339    -0.08983
       36.50800      138.55271     0.25750    -0.10595     0.36345    -0.09160
       35.36208      138.56343     0.08020    -0.08724     0.16744    -0.09019
       37.39768      138.57440     0.40080    -0.13955     0.54035    -0.09266
       35.97415      138.58303     0.16740    -0.09506     0.26246    -0.09095
       35.59034      138.58330     0.11900    -0.08028     0.19928    -0.09048
       36.61632      138.59145     0.28430    -0.10675     0.39105    -0.09172
       35.46769      138.60687     0.08940    -0.09282     0.18222    -0.09031
       37.07913      138.60872     0.36910    -0.12095     0.49005    -0.09229
       35.11715      138.60997     0.05970    -0.07917     0.13887    -0.08988
       35.20318      138.61699     0.07230    -0.07630     0.14860    -0.08999
       36.85669      138.62425     0.34210    -0.10519     0.44729    -0.09202
       37.21211      138.63460     0.40980    -0.11197     0.52177    -0.09243
       36.34601      138.63780     0.23060    -0.10924     0.33984    -0.09139
       35.64952      138.69038     0.13120    -0.08042     0.21162    -0.09052
       35.74687      138.69513     0.14730    -0.08071     0.22801    -0.09065
       37.53583      138.70694     0.45830    -0.13991     0.59821    -0.09279
       35.17359      138.72154     0.08660    -0.05899     0.14559    -0.08993
       35.36077      138.72730     0.09790    -0.07148     0.16938    -0.09016
       34.69025      138.76279     0.04650    -0.05129     0.09779    -0.08931
       35.30554      138.77067     0.08550    -0.07689     0.16239    -0.09009
       34.85503      138.77652     0.05470    -0.05723     0.11193    -0.08952
       37.49866      138.77954     0.47490    -0.13832     0.61322    -0.09275
       37.66752      138.78051     0.49190    -0.14883     0.64073    -0.09294
       34.77607      138.78606     0.06310    -0.04165     0.10475    -0.08942
       37.31131      138.78998     0.45910    -0.12166     0.58076    -0.09252
       34.97057      138.79466     0.06310    -0.05999     0.12309    -0.08967
       35.49659      138.81404     0.11010    -0.08032     0.19042    -0.09031
       36.99346      138.83084     0.40310    -0.11740     0.52050    -0.09215
       34.61000      138.83842     0.03890    -0.05175     0.09065    -0.08920
       36.59138      138.84789     0.29980    -0.12450     0.42430    -0.09165
       36.25903      138.86541     0.23620    -0.10859     0.34479    -0.09125
       34.71947      138.87647     0.03800    -0.06094     0.09894    -0.08934
       37.77699      138.88044     0.52610    -0.16352     0.68962    -0.09306
       35.32160      138.88165     0.09910    -0.06629     0.16539    -0.09008
       35.11002      138.90186     0.06060    -0.07744     0.13804    -0.08982
       36.69703      138.90626     0.34780    -0.11380     0.46160    -0.09176
       35.04724      138.90689     0.05060    -0.08015     0.13075    -0.08974
       36.14275      138.91242     0.21300    -0.10878     0.32178    -0.09110
       37.58974      138.92028     0.54040    -0.13395     0.67435    -0.09284
       34.86559      138.92225     0.04180    -0.06982     0.11162    -0.08950
       34.91611      138.92482     0.03610    -0.08049     0.11659    -0.08957
       35.92993      138.92605     0.19580    -0.07882     0.27462    -0.09082
       35.20439      138.92835     0.08140    -0.06831     0.14971    -0.08993
       37.16604      138.93372     0.48400    -0.10443     0.58843    -0.09232
       34.69890      138.93933     0.03920    -0.05723     0.09643    -0.08930
       36.77806      138.94482     0.39250    -0.09827     0.49077    -0.09185
       35.75387      138.94999     0.14490    -0.09449     0.23939    -0.09061
       35.11417      138.97387     0.06140    -0.07685     0.13825    -0.08981
       35.62335      138.97585     0.12220    -0.09318     0.21538    -0.09045
       37.89647      138.98886     0.54930    -0.19573     0.74503    -0.09318
       34.75135      138.98982     0.04070    -0.05955     0.10025    -0.08935
       35.01483      138.99793     0.05180    -0.07466     0.12646    -0.08968
       37.46772      138.99801     0.54800    -0.12958     0.67758    -0.09268
       34.92182      139.01369     0.03600    -0.08026     0.11626    -0.08956
       36.39535      139.01671     0.28050    -0.11768     0.39818    -0.09138
       37.31987      139.02025     0.52560    -0.12624     0.65184    -0.09250
       35.51187      139.02578     0.12120    -0.07537     0.19657    -0.09030
       35.41535      139.04518     0.10460    -0.07609     0.18069    -0.09017
       35.24552      139.04934     0.07950    -0.07566     0.15516    -0.08997
       36.53926      139.05673     0.31760    -0.12751     0.44511    -0.09155
       37.66230      139.05912     0.60510    -0.13316     0.73826    -0.09290
       36.83735      139.06085     0.42080    -0.11245     0.53325    -0.09191
       36.23467      139.06664     0.23340    -0.12712     0.36052    -0.09117
       34.94976      139.06990     0.05720    -0.06136     0.11856    -0.08958
       37.75206      139.07391     0.59640    -0.16298     0.75938    -0.09299
       35.98689      139.07569     0.19740    -0.09995     0.29735    -0.09087
       35.00685      139.08197     0.06480    -0.05994     0.12474    -0.08966
       34.97186      139.10169     0.04520    -0.07539     0.12059    -0.08961
       35.14860      139.11044     0.05380    -0.08798     0.14178    -0.08983
       37.54034      139.11145     0.62630    -0.10850     0.73480    -0.09274
       34.87847      139.12436     0.02800    -0.08237     0.11037    -0.08949
       34.93931      139.13116     0.04990    -0.06675     0.11665    -0.08956
       34.20048      139.13445     0.00260    -0.05705     0.05965    -0.08863
       34.23991      139.13757     0.01090    -0.05082     0.06172    -0.08868
       35.26860      139.14241     0.07830    -0.07998     0.15828    -0.08998
       35.61027      139.15723     0.10750    -0.10971     0.21721    -0.09039
       35.33621      139.16260     0.08000    -0.08856     0.16856    -0.09006
       35.04063      139.17103     0.05070    -0.07695     0.12765    -0.08969
       35.88405      139.18220     0.18170    -0.09710     0.27880    -0.09073
       35.42852      139.20487     0.10820    -0.07575     0.18395    -0.09016
       34.33312      139.21094     0.00940    -0.05625     0.06565    -0.08879
       36.76969      139.22490     0.43210    -0.12021     0.55231    -0.09180
       37.82816      139.22604     0.70260    -0.13539     0.83799    -0.09306
       37.15762      139.24711     0.55290    -0.13210     0.68500    -0.09226
       38.46539      139.25335     0.71290    -0.16981     0.88271    -0.09379
       36.26769      139.25464     0.28520    -0.10754     0.39274    -0.09118
       34.37183      139.25791     0.02980    -0.03726     0.06706    -0.08882
       35.30490      139.26269     0.09140    -0.07197     0.16337    -0.09000
       35.72376      139.26813     0.16230    -0.08204     0.24434    -0.09051
       36.00374      139.26933     0.23150    -0.08421     0.31571    -0.09086
       34.51963      139.27093     0.02740    -0.04929     0.07669    -0.08901
       35.48264      139.32258     0.11030    -0.08411     0.19441    -0.09021
       36.42163      139.33039     0.34250    -0.11268     0.45518    -0.09136
       36.12095      139.34517     0.25850    -0.09851     0.35701    -0.09099
       37.92938      139.35146     0.77510    -0.14033     0.91543    -0.09314
       34.73761      139.35859     0.06320    -0.02923     0.09243    -0.08928
       37.30280      139.36435     0.62960    -0.14648     0.77608    -0.09240
       35.80080      139.36597     0.18380    -0.08278     0.26658    -0.09059
       35.39149      139.36606     0.09520    -0.08233     0.17753    -0.09009
       35.61643      139.36990     0.14010    -0.08240     0.22250    -0.09037
       34.78442      139.38139     0.04500    -0.05127     0.09627    -0.08933
       37.03693      139.40223     0.56940    -0.13099     0.70039    -0.09209
       34.68679      139.43322     0.04310    -0.04310     0.08620    -0.08919
       34.76154      139.43402     0.04340    -0.04948     0.09288    -0.08928
       42.06050      139.44615     0.08180    -0.09388     0.17568    -0.09772
       38.05618      139.46168     0.86960    -0.12218     0.99178    -0.09329
       35.92550      139.46429     0.21500    -0.09126     0.30626    -0.09072
       35.32668      139.46607     0.09280    -0.07255     0.16535    -0.08999
       35.52141      139.46784     0.09370    -0.10909     0.20279    -0.09023
       37.68591      139.47789     0.76780    -0.17210     0.93990    -0.09285
       34.07578      139.47881     0.01400    -0.03263     0.04663    -0.08840
       35.71037      139.48826     0.15000    -0.09720     0.24720    -0.09046
       36.62417      139.49059     0.44810    -0.11828     0.56638    -0.09158
       37.28149      139.50377     0.69370    -0.13806     0.83176    -0.09236
       34.12107      139.50385     0.01450    -0.03364     0.04814    -0.08847
       36.87225      139.50531     0.56140    -0.11185     0.67325    -0.09186
       38.23069      139.50957     0.89510    -0.13491     1.03001    -0.09347
       42.15355      139.51960     0.09230    -0.07414     0.16644    -0.09780
       35.41927      139.52192     0.06990    -0.11193     0.18183    -0.09010
       37.47346      139.52863     0.76560    -0.14344     0.90904    -0.09258
       38.51120      139.53382     0.90320    -0.12716     1.03036    -0.09379
       36.29516      139.54230     0.33750    -0.10605     0.44355    -0.09117
       34.05911      139.54715     0.03220    -0.01219     0.04439    -0.08837
       39.18556      139.54766     0.68180    -0.19613     0.87793    -0.09456
       34.09376      139.56176     0.00030    -0.04528     0.04558    -0.08841
       37.09725      139.58616     0.67920    -0.11959     0.79879    -0.09212
       35.16087      139.61384     0.05060    -0.08519     0.13579    -0.08976
       36.66598      139.61925     0.48760    -0.13297     0.62057    -0.09160
       35.66370      139.63065     0.08860    -0.14893     0.23753    -0.09037
       36.08723      139.63672     0.26540    -0.10934     0.37474    -0.09089
       35.75803      139.64454     0.15740    -0.10662     0.26402    -0.09049
       35.93747      139.65186     0.24690    -0.07462     0.32152    -0.09071
       35.43648      139.65375     0.13370    -0.05017     0.18387    -0.09008
       35.26709      139.66484     0.08270    -0.06886     0.15156    -0.08988
       35.56340      139.67335     0.13390    -0.07836     0.21226    -0.09025
       38.70117      139.67453     0.91520    -0.16960     1.08480    -0.09398
       37.32621      139.68635     0.82010    -0.12391     0.94401    -0.09237
       36.40185      139.72642     0.40560    -0.11880     0.52440    -0.09126
       38.14618      139.74225     1.05270    -0.13566     1.18836    -0.09332
       36.53763      139.75279     0.49800    -0.09992     0.59792    -0.09142
       39.96790      139.77615     0.48210    -0.16773     0.64983    -0.09539
       37.64370      139.79151     0.95130    -0.17847     1.12977    -0.09273
       35.89597      139.79599     0.20630    -0.10825     0.31455    -0.09062
       36.01090      139.79993     0.23560    -0.12375     0.35935    -0.09077
       36.97958      139.80575     0.74540    -0.10272     0.84812    -0.09193
       38.89460      139.80885     0.94310    -0.17029     1.11339    -0.09418
       36.20367      139.81053     0.33280    -0.11258     0.44538    -0.09100
       35.78021      139.81281     0.17900    -0.09571     0.27471    -0.09049
       35.31170      139.82552     0.09600    -0.05918     0.15518    -0.08991
       38.59404      139.83177     1.05850    -0.15993     1.21843    -0.09383
       37.46129      139.83552     0.95660    -0.13771     1.09431    -0.09250
       39.89113      139.84893     0.52850    -0.16793     0.69643    -0.09529
       36.77637      139.85426     0.63430    -0.12677     0.76107    -0.09168
       42.45073      139.85767     0.06850    -0.06930     0.13780    -0.09803
       34.95408      139.86408     0.02840    -0.07168     0.10008    -0.08946
       37.26107      139.87143     0.90790    -0.12046     1.02836    -0.09226
       37.92058      139.87941     1.10470    -0.16880     1.27350    -0.09303
       35.67546      139.90235     0.17350    -0.06838     0.24188    -0.09033
       36.45658      139.90251     0.48780    -0.10858     0.59638    -0.09128
       39.20606      139.90772     0.88270    -0.15658     1.03928    -0.09451
       36.59895      139.92347     0.55010    -0.13578     0.68588    -0.09146
       39.01597      139.92750     0.99040    -0.14923     1.13963    -0.09428
       40.57764      139.92812     0.30800    -0.14400     0.45200    -0.09603
       36.11481      139.93150     0.31760    -0.10101     0.41861    -0.09087
       38.75972      139.95737     1.10140    -0.16506     1.26646    -0.09399
       35.14380      139.96847     0.05890    -0.06240     0.12130    -0.08967
       37.66929      139.97266     1.13770    -0.14713     1.28483    -0.09272
       35.00279      139.97489     0.02490    -0.07665     0.10155    -0.08948
       36.30070      139.98777     0.42510    -0.10230     0.52740    -0.09109
       35.94029      139.99272     0.24500    -0.09689     0.34189    -0.09064
       42.13085      140.00395     0.07570    -0.08802     0.16372    -0.09767
       40.09970      140.00550     0.46980    -0.16664     0.63644    -0.09548
       40.73063      140.01099     0.29450    -0.11639     0.41089    -0.09618
       42.68534      140.01178     0.06330    -0.05562     0.11892    -0.09824
       35.78647      140.02475     0.20480    -0.07483     0.27963    -0.09045
       40.33940      140.02757     0.39170    -0.15024     0.54194    -0.09573
       37.12470      140.03541     0.93050    -0.13440     1.06490    -0.09207
       36.85423      140.03926     0.80390    -0.09377     0.89767    -0.09174
       41.46638      140.04065     0.15360    -0.09501     0.24861    -0.09696
       39.82581      140.04472     0.63010    -0.14340     0.77350    -0.09517
       35.65721      140.04809     0.08790    -0.14631     0.23421    -0.09029
       39.39870      140.04824     0.85210    -0.15547     1.00757    -0.09470
       40.24730      140.04868     0.41410    -0.16645     0.58055    -0.09563
       35.44778      140.05133     0.09010    -0.08573     0.17583    -0.09004
       39.52756      140.05393     0.78100    -0.15602     0.93702    -0.09483
       41.80303      140.07123     0.12890    -0.07058     0.19948    -0.09732
       37.56695      140.07268     1.18980    -0.14415     1.33395    -0.09258
       38.19754      140.07757     1.34820    -0.14642     1.49462    -0.09331
       36.36491      140.07795     0.49210    -0.09580     0.58790    -0.09114
       35.11186      140.07927     0.04740    -0.06410     0.11150    -0.08961
       36.10364      140.08631     0.32090    -0.10956     0.43046    -0.09082
       36.10558      140.08712     0.33090    -0.10073     0.43163    -0.09083
       36.10611      140.08719     0.32680    -0.10514     0.43194    -0.09083
       36.10568      140.08750     0.31960    -0.11213     0.43173    -0.09083
       37.96361      140.09353     1.35380    -0.13526     1.48906    -0.09303
       38.43434      140.09463     1.33220    -0.15543     1.48763    -0.09359
       42.00807      140.10732     0.08900    -0.08586     0.17486    -0.09752
       39.93605      140.13238     0.58460    -0.15307     0.73767    -0.09528
       37.42451      140.13588     1.17980    -0.14103     1.32083    -0.09241
       35.87365      140.14549     0.22660    -0.09027     0.31687    -0.09053
       35.33314      140.14679     0.06830    -0.07771     0.14601    -0.08987
       36.69246      140.15769     0.73870    -0.10956     0.84826    -0.09153
       39.16421      140.16198     1.04330    -0.16791     1.21121    -0.09442
       36.95231      140.16476     0.95220    -0.08929     1.04149    -0.09183
       36.26327      140.17426     0.43500    -0.10768     0.54268    -0.09101
       36.54222      140.17931     0.66400    -0.08192     0.74592    -0.09134
