       latitude      longitude observation     resiual  prediction  correction
       36.47280      137.23922     0.16220    -0.07613     0.23833    -0.09190
       35.80048      137.24837     0.09540    -0.08243     0.17783    -0.09190
       35.30055      137.25232     0.07010    -0.06799     0.13809    -0.09190
       35.13875      137.25356     0.06340    -0.06327     0.12667    -0.09190
       37.44603      137.27005     0.21730    -0.10746     0.32476    -0.09190
       34.64866      137.27784     0.04490    -0.05181     0.09671    -0.09190
       34.91975      137.29994     0.05510    -0.05772     0.11282    -0.09190
       35.52313      137.30909     0.08920    -0.06732     0.15652    -0.09190
       35.03946      137.31316     0.05240    -0.06834     0.12074    -0.09190
       34.78591      137.33877     0.05410    -0.05082     0.10492    -0.09190
       36.13599      137.34791     0.12170    -0.09106     0.21276    -0.09190
       36.28564      137.36302     0.14550    -0.08271     0.22821    -0.09190
       36.73696      137.36951     0.17800    -0.09546     0.27346    -0.09190
       35.26197      137.40561     0.07260    -0.06543     0.13803    -0.09190
       34.96748      137.42313     0.06110    -0.05604     0.11714    -0.09190
       35.65719      137.42477     0.10010    -0.07115     0.17125    -0.09190
       34.86482      137.43400     0.05110    -0.05940     0.11050    -0.09190
       36.57871      137.43990     0.16710    -0.09613     0.26323    -0.09190
       34.68038      137.44245     0.03890    -0.06037     0.09927    -0.09190
       35.81555      137.45088     0.11550    -0.07122     0.18672    -0.09190
       35.39676      137.46757     0.07760    -0.07237     0.14997    -0.09190
       36.92896      137.48723     0.19990    -0.10363     0.30353    -0.09190
       34.71805      137.51493     0.04380    -0.05804     0.10184    -0.09190
       35.57509      137.52878     0.08310    -0.08387     0.16697    -0.09190
       35.97346      137.53487     0.12050    -0.08536     0.20586    -0.09190
       36.86434      137.55133     0.20150    -0.10177     0.30327    -0.09190
       34.80873      137.55434     0.04480    -0.06293     0.10773    -0.09190
       35.10002      137.57533     0.06720    -0.06110     0.12830    -0.09190
       34.93768      137.57549     0.05400    -0.06253     0.11653    -0.09190
       35.24700      137.58767     0.07030    -0.06970     0.14000    -0.09190
       35.88000      137.59827     0.12020    -0.07887     0.19907    -0.09190
       35.66123      137.62016     0.09550    -0.08237     0.17787    -0.09190
       34.70212      137.63688     0.02800    -0.07336     0.10136    -0.09190
       34.83533      137.67234     0.05520    -0.05498     0.11018    -0.09190
       35.34373      137.67640     0.05920    -0.09060     0.14980    -0.09190
       34.75204      137.68078     0.04220    -0.06250     0.10470    -0.09190
       36.08466      137.68263     0.13390    -0.09148     0.22538    -0.09190
       35.07929      137.69524     0.06570    -0.06244     0.12814    -0.09190
       35.78362      137.69626     0.11640    -0.07659     0.19299    -0.09190
       34.67231      137.72338     0.05550    -0.04424     0.09974    -0.09190
       35.94460      137.78544     0.12370    -0.09095     0.21465    -0.09190
       34.79284      137.79179     0.04630    -0.06156     0.10786    -0.09190
       35.77753      137.81448     0.10800    -0.08893     0.19693    -0.09190
       35.52109      137.81524     0.09090    -0.07881     0.16971    -0.09190
       34.94134      137.81794     0.04410    -0.07459     0.11869    -0.09190
       34.67188      137.82342     0.04020    -0.05971     0.09991    -0.09190
       36.49977      137.85112     0.18070    -0.10758     0.28828    -0.09190
       35.16045      137.86876     0.06840    -0.06850     0.13690    -0.09190
       36.22837      137.87175     0.15530    -0.09916     0.25446    -0.09190
       36.70647      137.87233     0.20490    -0.11270     0.31760    -0.09190
       37.04517      137.87385     0.26070    -0.10061     0.36131    -0.09190
       36.95087      137.89387     0.23700    -0.11503     0.35203    -0.09190
       36.32237      137.90282     0.16920    -0.09985     0.26905    -0.09190
       34.75539      137.91128     0.04950    -0.05615     0.10565    -0.09190
       35.31714      137.92527     0.08360    -0.06844     0.15204    -0.09190
       34.84386      137.93215     0.05840    -0.05364     0.11204    -0.09190
       34.67042      137.93744     0.03270    -0.06722     0.09992    -0.09190
       35.92358      137.94381     0.12970    -0.09014     0.21984    -0.09190
       34.90205      137.94681     0.05140    -0.06508     0.11648    -0.09190
       35.03152      137.98042     0.06410    -0.06297     0.12707    -0.09190
       36.12111      137.98301     0.15510    -0.09257     0.24767    -0.09190
       35.72629      137.98389     0.11560    -0.08192     0.19752    -0.09190
       36.23903      137.98455     0.16940    -0.09444     0.26384    -0.09190
       34.78595      138.01753     0.05100    -0.05703     0.10803    -0.09190
       35.55613      138.03832     0.08900    -0.09055     0.17955    -0.09190
       34.66641      138.04652     0.04850    -0.05114     0.09964    -0.09190
       34.71525      138.05354     0.04540    -0.05761     0.10301    -0.09190
       34.93980      138.07486     0.06320    -0.05688     0.12008    -0.09190
       35.04488      138.08168     0.06540    -0.06359     0.12899    -0.09190
       35.87842      138.09571     0.12050    -0.10087     0.22137    -0.09190
       36.70665      138.09673     0.24240    -0.10035     0.34275    -0.09190
       34.67992      138.09829     0.05310    -0.04742     0.10052    -0.09190
       37.16079      138.10019     0.29540    -0.11405     0.40945    -0.09190
       36.52360      138.12095     0.21250    -0.10486     0.31736    -0.09190
       34.64290      138.12929     0.04570    -0.05223     0.09793    -0.09190
       35.10391      138.13490     0.07220    -0.06251     0.13471    -0.09190
       34.75776      138.13692     0.05010    -0.05597     0.10607    -0.09190
       34.63454      138.15904     0.04060    -0.05669     0.09729    -0.09190
       34.84941      138.17674     0.04270    -0.07041     0.11311    -0.09190
       34.67775      138.18296     0.03870    -0.06154     0.10024    -0.09190
       35.32207      138.18578     0.09670    -0.06030     0.15700    -0.09190
       36.86540      138.19867     0.27190    -0.10876     0.38066    -0.09190
       35.06697      138.20998     0.06480    -0.06708     0.13188    -0.09190
       36.02616      138.21448     0.14800    -0.10058     0.24858    -0.09190
       34.60315      138.21525     0.04040    -0.05459     0.09499    -0.09190
       36.20847      138.21649     0.17930    -0.09733     0.27663    -0.09190
       34.73831      138.22560     0.05040    -0.05416     0.10456    -0.09190
       37.05668      138.24259     0.29240    -0.12513     0.41753    -0.09190
       36.66515      138.24747     0.25440    -0.10003     0.35443    -0.09190
       34.95435      138.24990     0.07060    -0.05138     0.12198    -0.09190
       35.20098      138.25351     0.06610    -0.07917     0.14527    -0.09190
       37.81590      138.27307     0.38030    -0.13929     0.51959    -0.09190
       35.85598      138.31640     0.14570    -0.08308     0.22878    -0.09190
       36.38618      138.32252     0.21700    -0.09813     0.31513    -0.09190
       34.83617      138.33122     0.04530    -0.06679     0.11209    -0.09190
       37.23112      138.33357     0.35150    -0.10940     0.46090    -0.09190
       36.13311      138.36204     0.17770    -0.09762     0.27532    -0.09190
       36.26099      138.36604     0.20830    -0.08915     0.29745    -0.09190
       35.10346      138.36870     0.07110    -0.06530     0.13640    -0.09190
       38.02369      138.36988     0.40540    -0.15314     0.55854    -0.09190
       34.99052      138.37830     0.05640    -0.06918     0.12558    -0.09190
       36.80171      138.43617     0.29540    -0.10944     0.40484    -0.09190
       35.90493      138.44421     0.13710    -0.10571     0.24281    -0.09190
       35.44358      138.44525     0.10520    -0.07068     0.17588    -0.09190
       35.28946      138.44570     0.08640    -0.07072     0.15712    -0.09190
       35.67369      138.45682     0.13220    -0.07550     0.20770    -0.09190
       37.10708      138.45736     0.35170    -0.11279     0.46449    -0.09190
       36.13064      138.46097     0.17180    -0.11045     0.28225    -0.09190
       38.06328      138.47168     0.43800    -0.14983     0.58783    -0.09190
       36.28471      138.49928     0.21430    -0.09947     0.31377    -0.09190
       38.31935      138.51309     0.46790    -0.14038     0.60828    -0.09190
       34.98650      138.51568     0.06430    -0.06109     0.12539    -0.09190
       37.34854      138.51637     0.39160    -0.12668     0.51828    -0.09190
       35.06741      138.52471     0.06950    -0.06393     0.13343    -0.09190
       36.50800      138.55271     0.25750    -0.10605     0.36355    -0.09190
       35.36208      138.56343     0.08020    -0.08730     0.16750    -0.09190
       37.39768      138.57440     0.40080    -0.13939     0.54019    -0.09190
       35.97415      138.58303     0.16740    -0.09518     0.26258    -0.09190
       35.59034      138.58330     0.11900    -0.08037     0.19937    -0.09190
       36.61632      138.59145     0.28430    -0.10684     0.39114    -0.09190
       35.46769      138.60687     0.08940    -0.09290     0.18230    -0.09190
       37.07913      138.60872     0.36910    -0.12091     0.49001    -0.09190
       35.11715      138.60997     0.05970    -0.07922     0.13892    -0.09190
       35.20318      138.61699     0.07230    -0.07635     0.14865    -0.09190
       36.85669      138.62425     0.34210    -0.10523     0.44733    -0.09190
       37.21211      138.63460     0.40980    -0.11189     0.52169    -0.09190
       36.34601      138.63780     0.23060    -0.10939     0.33999    -0.09190
       35.64952      138.69038     0.13120    -0.08054     0.21174    -0.09190
       35.74687      138.69513     0.14730    -0.08085     0.22815    -0.09190
       37.53583      138.70694     0.45830    -0.13970     0.59800    -0.09190
       35.17359      138.72154     0.08660    -0.05906     0.14566    -0.09190
       35.36077      138.72730     0.09790    -0.07157     0.16947    -0.09190
       34.69025      138.76279     0.04650    -0.05132     0.09782    -0.09190
       35.30554      138.77067     0.08550    -0.07697     0.16247    -0.09190
       34.85503      138.77652     0.05470    -0.05727     0.11197    -0.09190
       37.49866      138.77954     0.47490    -0.13813     0.61303    -0.09190
       37.66752      138.78051     0.49190    -0.14858     0.64048    -0.09190
       34.77607      138.78606     0.06310    -0.04168     0.10478    -0.09190
       37.31131      138.78998     0.45910    -0.12155     0.58065    -0.09190
       34.97057      138.79466     0.06310    -0.06004     0.12314    -0.09190
       35.49659      138.81404     0.11010    -0.08044     0.19054    -0.09190
       36.99346      138.83084     0.40310    -0.11745     0.52055    -0.09190
       34.61000      138.83842     0.03890    -0.05178     0.09068    -0.09190
       36.59138      138.84789     0.29980    -0.12469     0.42449    -0.09190
       36.25903      138.86541     0.23620    -0.10882     0.34502    -0.09190
       34.71947      138.87647     0.03800    -0.06098     0.09898    -0.09190
       37.77699      138.88044     0.52610    -0.16322     0.68932    -0.09190
       35.32160      138.88165     0.09910    -0.06638     0.16548    -0.09190
       35.11002      138.90186     0.06060    -0.07750     0.13810    -0.09190
       36.69703      138.90626     0.34780    -0.11400     0.46180    -0.09190
       35.04724      138.90689     0.05060    -0.08021     0.13081    -0.09190
       36.14275      138.91242     0.21300    -0.10903     0.32203    -0.09190
       37.58974      138.92028     0.54040    -0.13373     0.67413    -0.09190
       34.86559      138.92225     0.04180    -0.06987     0.11167    -0.09190
       34.91611      138.92482     0.03610    -0.08054     0.11664    -0.09190
       35.92993      138.92605     0.19580    -0.07904     0.27484    -0.09190
       35.20439      138.92835     0.08140    -0.06839     0.14979    -0.09190
       37.16604      138.93372     0.48400    -0.10443     0.58843    -0.09190
       34.69890      138.93933     0.03920    -0.05726     0.09646    -0.09190
       36.77806      138.94482     0.39250    -0.09846     0.49096    -0.09190
       35.75387      138.94999     0.14490    -0.09469     0.23959    -0.09190
       35.11417      138.97387     0.06140    -0.07692     0.13832    -0.09190
       35.62335      138.97585     0.12220    -0.09336     0.21556    -0.09190
       37.89647      138.98886     0.54930    -0.19538     0.74468    -0.09190
       34.75135      138.98982     0.04070    -0.05959     0.10029    -0.09190
       35.01483      138.99793     0.05180    -0.07472     0.12652    -0.09190
       37.46772      138.99801     0.54800    -0.12942     0.67742    -0.09190
       34.92182      139.01369     0.03600    -0.08032     0.11632    -0.09190
       36.39535      139.01671     0.28050    -0.11800     0.39850    -0.09190
       37.31987      139.02025     0.52560    -0.12617     0.65177    -0.09190
       35.51187      139.02578     0.12120    -0.07553     0.19673    -0.09190
       35.41535      139.04518     0.10460    -0.07622     0.18082    -0.09190
       35.24552      139.04934     0.07950    -0.07576     0.15526    -0.09190
       36.53926      139.05673     0.31760    -0.12783     0.44543    -0.09190
       37.66230      139.05912     0.60510    -0.13291     0.73801    -0.09190
       36.83735      139.06085     0.42080    -0.11267     0.53347    -0.09190
       36.23467      139.06664     0.23340    -0.12746     0.36086    -0.09190
       34.94976      139.06990     0.05720    -0.06142     0.11862    -0.09190
       37.75206      139.07391     0.59640    -0.16268     0.75908    -0.09190
       35.98689      139.07569     0.19740    -0.10025     0.29765    -0.09190
       35.00685      139.08197     0.06480    -0.06001     0.12481    -0.09190
       34.97186      139.10169     0.04520    -0.07545     0.12065    -0.09190
       35.14860      139.11044     0.05380    -0.08807     0.14187    -0.09190
       37.54034      139.11145     0.62630    -0.10831     0.73461    -0.09190
       34.87847      139.12436     0.02800    -0.08242     0.11042    -0.09190
       34.93931      139.13116     0.04990    -0.06680     0.11670    -0.09190
       34.20048      139.13445     0.00260    -0.05708     0.05968    -0.09190
       34.23991      139.13757     0.01090    -0.05084     0.06174    -0.09190
       35.26860      139.14241     0.07830    -0.08009     0.15839    -0.09190
       35.61027      139.15723     0.10750    -0.10992     0.21742    -0.09190
       35.33621      139.16260     0.08000    -0.08868     0.16868    -0.09190
       35.04063      139.17103     0.05070    -0.07702     0.12772    -0.09190
       35.88405      139.18220     0.18170    -0.09742     0.27912    -0.09190
       35.42852      139.20487     0.10820    -0.07591     0.18411    -0.09190
       34.33312      139.21094     0.00940    -0.05628     0.06568    -0.09190
       36.76969      139.22490     0.43210    -0.12057     0.55267    -0.09190
       37.82816      139.22604     0.70260    -0.13505     0.83765    -0.09190
       37.15762      139.24711     0.55290    -0.13221     0.68511    -0.09190
       38.46539      139.25335     0.71290    -0.16927     0.88217    -0.09190
       36.26769      139.25464     0.28520    -0.10802     0.39322    -0.09190
       34.37183      139.25791     0.02980    -0.03729     0.06709    -0.09190
       35.30490      139.26269     0.09140    -0.07210     0.16350    -0.09190
       35.72376      139.26813     0.16230    -0.08233     0.24463    -0.09190
       36.00374      139.26933     0.23150    -0.08462     0.31612    -0.09190
       34.51963      139.27093     0.02740    -0.04932     0.07672    -0.09190
       35.48264      139.32258     0.11030    -0.08431     0.19461    -0.09190
       36.42163      139.33039     0.34250    -0.11324     0.45574    -0.09190
       36.12095      139.34517     0.25850    -0.09903     0.35753    -0.09190
       37.92938      139.35146     0.77510    -0.13994     0.91504    -0.09190
       34.73761      139.35859     0.06320    -0.02927     0.09247    -0.09190
       37.30280      139.36435     0.62960    -0.14651     0.77611    -0.09190
       35.80080      139.36597     0.18380    -0.08315     0.26695    -0.09190
       35.39149      139.36606     0.09520    -0.08250     0.17770    -0.09190
       35.61643      139.36990     0.14010    -0.08267     0.22277    -0.09190
       34.78442      139.38139     0.04500    -0.05131     0.09631    -0.09190
       37.03693      139.40223     0.56940    -0.13130     0.70070    -0.09190
       34.68679      139.43322     0.04310    -0.04313     0.08623    -0.09190
       34.76154      139.43402     0.04340    -0.04952     0.09292    -0.09190
       42.06050      139.44615     0.08180    -0.09349     0.17529    -0.09190
       38.05618      139.46168     0.86960    -0.12174     0.99134    -0.09190
       35.92550      139.46429     0.21500    -0.09176     0.30676    -0.09190
       35.32668      139.46607     0.09280    -0.07271     0.16551    -0.09190
       35.52141      139.46784     0.09370    -0.10933     0.20303    -0.09190
       37.68591      139.47789     0.76780    -0.17183     0.93963    -0.09190
       34.07578      139.47881     0.01400    -0.03266     0.04666    -0.09190
       35.71037      139.48826     0.15000    -0.09757     0.24757    -0.09190
       36.62417      139.49059     0.44810    -0.11898     0.56708    -0.09190
       37.28149      139.50377     0.69370    -0.13816     0.83186    -0.09190
       34.12107      139.50385     0.01450    -0.03367     0.04817    -0.09190
       36.87225      139.50531     0.56140    -0.11239     0.67379    -0.09190
       38.23069      139.50957     0.89510    -0.13441     1.02951    -0.09190
       42.15355      139.51960     0.09230    -0.07376     0.16606    -0.09190
       35.41927      139.52192     0.06990    -0.11213     0.18203    -0.09190
       37.47346      139.52863     0.76560    -0.14335     0.90895    -0.09190
       38.51120      139.53382     0.90320    -0.12660     1.02980    -0.09190
       36.29516      139.54230     0.33750    -0.10684     0.44434    -0.09190
       34.05911      139.54715     0.03220    -0.01222     0.04442    -0.09190
       39.18556      139.54766     0.68180    -0.19543     0.87723    -0.09190
       34.09376      139.56176     0.00030    -0.04531     0.04561    -0.09190
       37.09725      139.58616     0.67920    -0.11996     0.79916    -0.09190
       35.16087      139.61384     0.05060    -0.08528     0.13588    -0.09190
       36.66598      139.61925     0.48760    -0.13382     0.62142    -0.09190
       35.66370      139.63065     0.08860    -0.14931     0.23791    -0.09190
       36.08723      139.63672     0.26540    -0.11013     0.37553    -0.09190
       35.75803      139.64454     0.15740    -0.10710     0.26450    -0.09190
       35.93747      139.65186     0.24690    -0.07528     0.32218    -0.09190
       35.43648      139.65375     0.13370    -0.05039     0.18409    -0.09190
       35.26709      139.66484     0.08270    -0.06899     0.15169    -0.09190
       35.56340      139.67335     0.13390    -0.07867     0.21257    -0.09190
       38.70117      139.67453     0.91520    -0.16900     1.08420    -0.09190
       37.32621      139.68635     0.82010    -0.12403     0.94413    -0.09190
       36.40185      139.72642     0.40560    -0.11991     0.52551    -0.09190
       38.14618      139.74225     1.05270    -0.13517     1.18787    -0.09190
       36.53763      139.75279     0.49800    -0.10107     0.59907    -0.09190
       39.96790      139.77615     0.48210    -0.16687     0.64897    -0.09190
       37.64370      139.79151     0.95130    -0.17822     1.12952    -0.09190
       35.89597      139.79599     0.20630    -0.10899     0.31529    -0.09190
       36.01090      139.79993     0.23560    -0.12465     0.36025    -0.09190
       36.97958      139.80575     0.74540    -0.10349     0.84889    -0.09190
       38.89460      139.80885     0.94310    -0.16965     1.11275    -0.09190
       36.20367      139.81053     0.33280    -0.11373     0.44653    -0.09190
       35.78021      139.81281     0.17900    -0.09630     0.27530    -0.09190
       35.31170      139.82552     0.09600    -0.05933     0.15533    -0.09190
       38.59404      139.83177     1.05850    -0.15937     1.21787    -0.09190
       37.46129      139.83552     0.95660    -0.13768     1.09428    -0.09190
       39.89113      139.84893     0.52850    -0.16705     0.69555    -0.09190
       36.77637      139.85426     0.63430    -0.12794     0.76224    -0.09190
       42.45073      139.85767     0.06850    -0.06897     0.13747    -0.09190
       34.95408      139.86408     0.02840    -0.07171     0.10011    -0.09190
       37.26107      139.87143     0.90790    -0.12077     1.02867    -0.09190
       37.92058      139.87941     1.10470    -0.16837     1.27307    -0.09190
       35.67546      139.90235     0.17350    -0.06886     0.24236    -0.09190
       36.45658      139.90251     0.48780    -0.11008     0.59788    -0.09190
       39.20606      139.90772     0.88270    -0.15585     1.03855    -0.09190
       36.59895      139.92347     0.55010    -0.13730     0.68740    -0.09190
       39.01597      139.92750     0.99040    -0.14856     1.13896    -0.09190
       40.57764      139.92812     0.30800    -0.14319     0.45119    -0.09190
       36.11481      139.93150     0.31760    -0.10226     0.41986    -0.09190
       38.75972      139.95737     1.10140    -0.16449     1.26589    -0.09190
       35.14380      139.96847     0.05890    -0.06245     0.12135    -0.09190
       37.66929      139.97266     1.13770    -0.14683     1.28453    -0.09190
       35.00279      139.97489     0.02490    -0.07668     0.10158    -0.09190
       36.30070      139.98777     0.42510    -0.10394     0.52904    -0.09190
       35.94029      139.99272     0.24500    -0.09791     0.34291    -0.09190
       42.13085      140.00395     0.07570    -0.08763     0.16333    -0.09190
       40.09970      140.00550     0.46980    -0.16570     0.63550    -0.09190
       40.73063      140.01099     0.29450    -0.11561     0.41011    -0.09190
       42.68534      140.01178     0.06330    -0.05533     0.11863    -0.09190
       35.78647      140.02475     0.20480    -0.07556     0.28036    -0.09190
       40.33940      140.02757     0.39170    -0.14933     0.54103    -0.09190
       37.12470      140.03541     0.93050    -0.13515     1.06565    -0.09190
       36.85423      140.03926     0.80390    -0.09521     0.89911    -0.09190
       41.46638      140.04065     0.15360    -0.09445     0.24805    -0.09190
       39.82581      140.04472     0.63010    -0.14245     0.77255    -0.09190
       35.65721      140.04809     0.08790    -0.14680     0.23470    -0.09190
       39.39870      140.04824     0.85210    -0.15463     1.00673    -0.09190
       40.24730      140.04868     0.41410    -0.16552     0.57962    -0.09190
       35.44778      140.05133     0.09010    -0.08594     0.17604    -0.09190
       39.52756      140.05393     0.78100    -0.15514     0.93614    -0.09190
       41.80303      140.07123     0.12890    -0.07011     0.19901    -0.09190
       37.56695      140.07268     1.18980    -0.14395     1.33375    -0.09190
       38.19754      140.07757     1.34820    -0.14593     1.49413    -0.09190
       36.36491      140.07795     0.49210    -0.09776     0.58986    -0.09190
       35.11186      140.07927     0.04740    -0.06413     0.11153    -0.09190
       36.10364      140.08631     0.32090    -0.11109     0.43199    -0.09190
       36.10558      140.08712     0.33090    -0.10227     0.43317    -0.09190
       36.10611      140.08719     0.32680    -0.10668     0.43348    -0.09190
       36.10568      140.08750     0.31960    -0.11367     0.43327    -0.09190
       37.96361      140.09353     1.35380    -0.13478     1.48858    -0.09190
       38.43434      140.09463     1.33220    -0.15495     1.48715    -0.09190
       42.00807      140.10732     0.08900    -0.08544     0.17444    -0.09190
       39.93605      140.13238     0.58460    -0.15208     0.73668    -0.09190
       37.42451      140.13588     1.17980    -0.14106     1.32086    -0.09190
       35.87365      140.14549     0.22660    -0.09128     0.31788    -0.09190
       35.33314      140.14679     0.06830    -0.07781     0.14611    -0.09190
       36.69246      140.15769     0.73870    -0.11168     0.85038    -0.09190
       39.16421      140.16198     1.04330    -0.16720     1.21050    -0.09190
       36.95231      140.16476     0.95220    -0.09076     1.04296    -0.09190
       36.26327      140.17426     0.43500    -0.10980     0.54480    -0.09190
       36.54222      140.17931     0.66400    -0.08428     0.74828    -0.09190
