lat_deg   lon_deg   depth_km  length_km width_km  strike_degdip_deg
   32.0115  104.5945    1.3636    4.9134    5.1614  205.0075   31.8975
   32.0389  104.5582    4.0909    4.9132    5.1616  205.0203   31.8957
   32.0662  104.5219    6.8182    4.9129    5.1619  205.0332    31.894
   32.0935  104.4856    9.5455    4.9126    5.1621   205.046   31.8923
   32.1208  104.4493   12.2727    4.9124    5.1624  205.0588   31.8906
    32.148  104.4129        15    4.9121    5.1626  205.0716   31.8889
   32.1753  104.3765   17.7273    4.9119    5.1629  205.0844   31.8872
   32.2026  104.3401   20.4545    4.9116    5.1631  205.0972   31.8855
   32.2298  104.3037   23.1818    4.9114    5.1634    205.11   31.8838
    32.257  104.2673   25.9091    4.9111    5.1636  205.1228   31.8821
   32.2843  104.2308   28.6364    4.9108    5.1639  205.1357   31.8803
   31.9702    104.57    1.3636    5.3776    5.2192  208.2288   31.5029
   31.9975  104.5337    4.0909    5.3772    5.2194   208.241   31.5016
   32.0248  104.4974    6.8182    5.3769    5.2196  208.2532   31.5003
   32.0521  104.4611    9.5455    5.3765    5.2198  208.2654    31.499
   32.0794  104.4248   12.2727    5.3762      5.22  208.2776   31.4978
   32.1067  104.3884        15    5.3758    5.2202  208.2899   31.4965
    32.134  104.3521   17.7273    5.3755    5.2204  208.3021   31.4952
   32.1612  104.3157   20.4545    5.3751    5.2206  208.3143   31.4939
   32.1885  104.2792   23.1818    5.3748    5.2208  208.3265   31.4926
   32.2157  104.2428   25.9091    5.3744     5.221  208.3388   31.4913
   32.2429  104.2063   28.6364    5.3741    5.2212   208.351     31.49
    31.931  104.5411    1.3636    4.9303    5.3095   216.226   30.9082
   31.9583  104.5048    4.0909    4.9298    5.3095  216.2371   30.9077
   31.9856  104.4685    6.8182    4.9293    5.3096  216.2483   30.9073
   32.0129  104.4322    9.5455    4.9288    5.3097  216.2595   30.9068
   32.0402  104.3959   12.2727    4.9283    5.3097  216.2707   30.9063
   32.0675  104.3595        15    4.9278    5.3098  216.2818   30.9059
   32.0948  104.3232   17.7273    4.9272    5.3099   216.293   30.9054
    32.122  104.2868   20.4545    4.9267      5.31  216.3042   30.9049
   32.1493  104.2503   23.1818    4.9262      5.31  216.3154   30.9045
   32.1765  104.2139   25.9091    4.9257    5.3101  216.3265    30.904
   32.2037  104.1774   28.6364    4.9252    5.3102  216.3377   30.9036
   31.8996  104.5052    1.3636    4.8877     5.263   232.029   31.2112
   31.9269   104.469    4.0909    4.8868    5.2629  232.0399   31.2121
   31.9542  104.4327    6.8182    4.8859    5.2628  232.0509    31.213
   31.9815  104.3964    9.5455     4.885    5.2626  232.0619   31.2139
   32.0088    104.36   12.2727    4.8841    5.2625  232.0729   31.2148
   32.0361  104.3237        15    4.8832    5.2624  232.0839   31.2157
   32.0634  104.2873   17.7273    4.8824    5.2622  232.0949   31.2166
   32.0906  104.2509   20.4545    4.8815    5.2621  232.1059   31.2175
   32.1179  104.2145   23.1818    4.8806    5.2619   232.117   31.2184
   32.1451  104.1781   25.9091    4.8797    5.2618   232.128   31.2193
   32.1723  104.1416   28.6364    4.8788    5.2617   232.139   31.2202
   31.8741  104.4647    1.3636     4.639    5.2206  235.0692   31.4936
   31.9014  104.4284    4.0909    4.6381    5.2204  235.0804   31.4948
   31.9287  104.3922    6.8182    4.6371    5.2203  235.0917    31.496
    31.956  104.3558    9.5455    4.6362    5.2201  235.1029   31.4972
   31.9833  104.3195   12.2727    4.6353    5.2199  235.1142   31.4984
   32.0106  104.2832        15    4.6344    5.2197  235.1254   31.4996
   32.0379  104.2468   17.7273    4.6334    5.2196  235.1367   31.5008
   32.0651  104.2104   20.4545    4.6325    5.2194  235.1479    31.502
   32.0924   104.174   23.1818    4.6316    5.2192  235.1592   31.5032
   32.1196  104.1375   25.9091    4.6307     5.219  235.1705   31.5045
   32.1468  104.1011   28.6364    4.6298    5.2188  235.1818   31.5057
   31.8439  104.4281    1.3636    5.1146    5.3189  217.5017   30.8471
   31.8712  104.3918    4.0909    5.1141     5.319  217.5128   30.8467
   31.8985  104.3555    6.8182    5.1135     5.319  217.5238   30.8464
   31.9258  104.3192    9.5455     5.113    5.3191  217.5348    30.846
   31.9531  104.2829   12.2727    5.1124    5.3191  217.5459   30.8457
   31.9804  104.2465        15    5.1119    5.3192  217.5569   30.8453
   32.0077  104.2102   17.7273    5.1113    5.3193   217.568    30.845
   32.0349  104.1738   20.4545    5.1107    5.3193   217.579   30.8447
   32.0622  104.1374   23.1818    5.1102    5.3194  217.5901   30.8443
   32.0894  104.1009   25.9091    5.1096    5.3194  217.6011    30.844
   32.1166  104.0645   28.6364    5.1091    5.3195  217.6122   30.8436
   31.8058  104.4034    1.3636    4.6776    5.0406  199.3577   32.7557
   31.8331  104.3672    4.0909    4.6775     5.041  199.3717   32.7531
   31.8604  104.3309    6.8182    4.6773    5.0413  199.3856   32.7505
   31.8877  104.2946    9.5455    4.6772    5.0417  199.3996   32.7479
    31.915  104.2582   12.2727    4.6771    5.0421  199.4135   32.7453
   31.9423  104.2219        15    4.6769    5.0424  199.4275   32.7427
   31.9696  104.1855   17.7273    4.6768    5.0428  199.4414   32.7401
   31.9968  104.1491   20.4545    4.6766    5.0431  199.4554   32.7375
   32.0241  104.1127   23.1818    4.6765    5.0435  199.4693    32.735
   32.0513  104.0762   25.9091    4.6763    5.0438  199.4833   32.7324
   32.0785  104.0398   28.6364    4.6762    5.0442  199.4972   32.7298
   31.7665  104.3812    1.3636    5.0863    5.2699  211.4648   31.1661
   31.7938  104.3449    4.0909    5.0859      5.27  211.4765   31.1652
   31.8211  104.3086    6.8182    5.0854    5.2702  211.4881   31.1642
   31.8484  104.2723    9.5455     5.085    5.2703  211.4998   31.1633
   31.8757   104.236   12.2727    5.0846    5.2704  211.5115   31.1624
    31.903  104.1996        15    5.0842    5.2706  211.5232   31.1615
   31.9302  104.1633   17.7273    5.0838    5.2707  211.5348   31.1606
   31.9575  104.1269   20.4545    5.0834    5.2709  211.5465   31.1597
   31.9847  104.0905   23.1818     5.083     5.271  211.5582   31.1587
    32.012   104.054   25.9091    5.0826    5.2711  211.5699   31.1578
   32.0392  104.0176   28.6364    5.0822    5.2713  211.5816   31.1569
   31.7318  104.3482    1.3636     4.925    5.3149  226.8564   30.8731
   31.7591  104.3119    4.0909    4.9242    5.3148  226.8671   30.8735
   31.7864  104.2756    6.8182    4.9235    5.3148  226.8778    30.874
   31.8137  104.2393    9.5455    4.9227    5.3147  226.8886   30.8744
    31.841   104.203   12.2727    4.9219    5.3146  226.8993   30.8748
   31.8683  104.1666        15    4.9212    5.3145    226.91   30.8753
   31.8956  104.1302   17.7273    4.9204    5.3145  226.9208   30.8757
   31.9228  104.0938   20.4545    4.9196    5.3144  226.9315   30.8762
   31.9501  104.0574   23.1818    4.9188    5.3143  226.9423   30.8766
   31.9773   104.021   25.9091    4.9181    5.3143   226.953   30.8771
   32.0045  103.9845   28.6364    4.9173    5.3142  226.9638   30.8775
   31.7018  104.3115    1.3636    4.7065    5.3234  225.4287   30.8184
   31.7291  104.2752    4.0909    4.7058    5.3233  225.4394   30.8188
   31.7564  104.2389    6.8182    4.7051    5.3233  225.4501   30.8191
   31.7837  104.2026    9.5455    4.7044    5.3232  225.4608   30.8194
    31.811  104.1663   12.2727    4.7037    5.3232  225.4715   30.8197
   31.8383  104.1299        15     4.703    5.3231  225.4823     30.82
   31.8656  104.0935   17.7273    4.7023    5.3231   225.493   30.8204
   31.8928  104.0571   20.4545    4.7016     5.323  225.5037   30.8207
   31.9201  104.0207   23.1818    4.7009     5.323  225.5144    30.821
   31.9473  103.9843   25.9091    4.7002    5.3229  225.5251   30.8213
   31.9745  103.9478   28.6364    4.6995    5.3229  225.5359   30.8217
   31.6784  104.2704    1.3636    4.8184    4.9636  246.7345   33.3298
   31.7057  104.2341    4.0909    4.8172    4.9632  246.7475   33.3326
    31.733  104.1978    6.8182     4.816    4.9628  246.7604   33.3354
   31.7603  104.1615    9.5455    4.8148    4.9625  246.7734   33.3382
   31.7876  104.1252   12.2727    4.8136    4.9621  246.7864    33.341
   31.8149  104.0888        15    4.8124    4.9617  246.7994   33.3438
   31.8421  104.0524   17.7273    4.8113    4.9614  246.8124   33.3467
   31.8694   104.016   20.4545    4.8101     4.961  246.8254   33.3495
   31.8966  103.9796   23.1818    4.8089    4.9606  246.8385   33.3523
   31.9239  103.9432   25.9091    4.8077    4.9602  246.8515   33.3551
   31.9511  103.9067   28.6364    4.8065    4.9599  246.8645    33.358
   31.6627   104.222    1.3636    4.9887    4.8151  251.5706      34.5
     31.69  104.1857    4.0909    4.9873    4.8146  251.5846   34.5037
   31.7173  104.1494    6.8182     4.986    4.8141  251.5987   34.5075
   31.7446  104.1131    9.5455    4.9847    4.8137  251.6127   34.5113
   31.7719  104.0768   12.2727    4.9834    4.8132  251.6268   34.5151
   31.7992  104.0404        15    4.9821    4.8127  251.6408   34.5189
   31.8265   104.004   17.7273    4.9807    4.8123  251.6549   34.5227
   31.8537  103.9677   20.4545    4.9794    4.8118  251.6689   34.5265
    31.881  103.9312   23.1818    4.9781    4.8113   251.683   34.5304
   31.9082  103.8948   25.9091    4.9768    4.8109  251.6971   34.5342
   31.9354  103.8583   28.6364    4.9755    4.8104  251.7112    34.538
   31.6485   104.172    1.3636    4.9894    4.8151  251.5732   34.4995
   31.6758  104.1357    4.0909     4.988    4.8146  251.5872   34.5033
   31.7031  104.0994    6.8182    4.9867    4.8142  251.6013   34.5071
   31.7304  104.0631    9.5455    4.9854    4.8137  251.6153   34.5109
   31.7577  104.0268   12.2727    4.9841    4.8132  251.6294   34.5147
    31.785  103.9904        15    4.9828    4.8128  251.6434   34.5185
   31.8123   103.954   17.7273    4.9814    4.8123  251.6575   34.5223
   31.8395  103.9177   20.4545    4.9801    4.8119  251.6715   34.5261
   31.8668  103.8812   23.1818    4.9788    4.8114  251.6856   34.5299
    31.894  103.8448   25.9091    4.9775    4.8109  251.6997   34.5338
   31.9212  103.8083   28.6364    4.9762    4.8105  251.7138   34.5376
   31.6277  104.1281    1.3636    4.7008    5.2949  229.6367   31.0028
    31.655  104.0918    4.0909       4.7    5.2948  229.6474   31.0035
   31.6823  104.0555    6.8182    4.6992    5.2946  229.6582   31.0041
   31.7096  104.0192    9.5455    4.6984    5.2945   229.669   31.0048
   31.7369  103.9829   12.2727    4.6976    5.2944  229.6798   31.0055
   31.7642  103.9465        15    4.6968    5.2943  229.6906   31.0062
   31.7915  103.9101   17.7273     4.696    5.2942  229.7014   31.0069
   31.8187  103.8737   20.4545    4.6952    5.2941  229.7123   31.0076
    31.846  103.8373   23.1818    4.6945     5.294  229.7231   31.0082
   31.8732  103.8009   25.9091    4.6937    5.2939  229.7339   31.0089
   31.9004  103.7644   28.6364    4.6929    5.2938  229.7447   31.0096
   31.5966  104.0928    1.3636    4.9701    5.3301  218.7036   30.7751
   31.6239  104.0565    4.0909    4.9695    5.3302  218.7145   30.7749
   31.6512  104.0202    6.8182     4.969    5.3302  218.7254   30.7746
   31.6785  103.9839    9.5455    4.9684    5.3303  218.7363   30.7744
   31.7058  103.9476   12.2727    4.9678    5.3303  218.7472   30.7742
   31.7331  103.9112        15    4.9673    5.3303  218.7582   30.7739
   31.7603  103.8748   17.7273    4.9667    5.3304  218.7691   30.7737
   31.7876  103.8384   20.4545    4.9661    5.3304    218.78   30.7735
   31.8148   103.802   23.1818    4.9656    5.3304  218.7909   30.7732
   31.8421  103.7656   25.9091     4.965    5.3305  218.8018    30.773
   31.8693  103.7291   28.6364    4.9644    5.3305  218.8127   30.7728
    31.561  104.0607    1.3636    5.0145    5.3199  216.3651   30.8409
   31.5883  104.0244    4.0909     5.014      5.32  216.3761   30.8405
   31.6156  103.9881    6.8182    5.0135      5.32  216.3872     30.84
   31.6429  103.9518    9.5455     5.013    5.3201  216.3983   30.8396
   31.6702  103.9155   12.2727    5.0125    5.3202  216.4094   30.8391
   31.6975  103.8791        15    5.0119    5.3202  216.4204   30.8387
   31.7247  103.8427   17.7273    5.0114    5.3203  216.4315   30.8383
    31.752  103.8063   20.4545    5.0109    5.3204  216.4426   30.8378
   31.7792  103.7699   23.1818    5.0104    5.3204  216.4537   30.8374
   31.8065  103.7335   25.9091    5.0099    5.3205  216.4648    30.837
   31.8337   103.697   28.6364    5.0094    5.3206  216.4759   30.8366
   31.5242  104.0291    1.3636    5.1191    5.3194  216.1393    30.844
   31.5515  103.9928    4.0909    5.1186    5.3195  216.1504   30.8435
   31.5788  103.9565    6.8182    5.1181    5.3196  216.1614    30.843
   31.6061  103.9202    9.5455    5.1176    5.3196  216.1725   30.8426
   31.6334  103.8839   12.2727     5.117    5.3197  216.1836   30.8421
   31.6607  103.8475        15    5.1165    5.3198  216.1947   30.8417
    31.688  103.8111   17.7273     5.116    5.3198  216.2058   30.8412
   31.7152  103.7747   20.4545    5.1155    5.3199  216.2169   30.8408
   31.7425  103.7383   23.1818     5.115      5.32   216.228   30.8403
   31.7697  103.7019   25.9091    5.1145      5.32  216.2391   30.8399
   31.7969  103.6654   28.6364     5.114    5.3201  216.2502   30.8394
   31.4893  103.9974    1.3636    4.7058    5.3352  219.5288    30.743
   31.5166  103.9611    4.0909    4.7052    5.3352  219.5397   30.7428
   31.5439  103.9248    6.8182    4.7047    5.3352  219.5505   30.7427
   31.5712  103.8885    9.5455    4.7041    5.3352  219.5613   30.7425
   31.5985  103.8522   12.2727    4.7036    5.3353  219.5722   30.7423
   31.6258  103.8158        15     4.703    5.3353   219.583   30.7422
    31.653  103.7794   17.7273    4.7025    5.3353  219.5938    30.742
   31.6803   103.743   20.4545    4.7019    5.3353  219.6047   30.7419
   31.7076  103.7066   23.1818    4.7014    5.3354  219.6155   30.7417
   31.7348  103.6702   25.9091    4.7008    5.3354  219.6263   30.7416
    31.762  103.6337   28.6364    4.7003    5.3354  219.6372   30.7414
