lat_deg   lon_deg   depth_km  length_km width_km  strike_degdip_deg
   31.1191  103.0531     21.25    4.8639    5.3548  227.3925   27.8312
    31.144  103.0113     23.75    4.8633    5.3546  227.4064   27.8325
    31.169  102.9696     26.25    4.8626    5.3544  227.4204   27.8338
   31.1939  102.9278     28.75    4.8619    5.3542  227.4344    27.835
   30.8887  103.3491      1.25    4.8726    5.3802  225.7283   27.6884
   30.9138  103.3075      3.75    4.8719    5.3801  225.7422   27.6895
   30.9389   103.266      6.25    4.8713    5.3799  225.7562   27.6906
   30.9639  103.2244      8.75    4.8706    5.3797  225.7701   27.6916
   30.9889  103.1827     11.25      4.87    5.3795  225.7841   27.6927
   31.0139  103.1411     13.75    4.8693    5.3793   225.798   27.6938
   31.0389  103.0994     16.25    4.8687    5.3791   225.812   27.6949
   31.0639  103.0577     18.75     4.868    5.3789  225.8259    27.696
   31.0889   103.016     21.25    4.8674    5.3787  225.8399   27.6971
   31.1139  102.9743     23.75    4.8667    5.3785  225.8538   27.6981
   31.1388  102.9325     26.25    4.8661    5.3783  225.8678   27.6992
   31.1637  102.8908     28.75    4.8654    5.3781  225.8818   27.7003
   30.8582  103.3159      1.25    4.4254    5.4372  220.2592   27.3742
   30.8833  103.2743      3.75     4.425    5.4371  220.2733   27.3747
   30.9084  103.2327      6.25    4.4245     5.437  220.2873   27.3752
   30.9334  103.1911      8.75     4.424    5.4369  220.3014   27.3757
   30.9584  103.1495     11.25    4.4235    5.4368  220.3154   27.3762
   30.9835  103.1078     13.75    4.4231    5.4367  220.3295   27.3768
   31.0085  103.0662     16.25    4.4226    5.4366  220.3435   27.3773
   31.0334  103.0245     18.75    4.4221    5.4365  220.3576   27.3778
   31.0584  102.9828     21.25    4.4216    5.4364  220.3716   27.3783
   31.0834   102.941     23.75    4.4211    5.4363  220.3857   27.3789
   31.1083  102.8993     26.25    4.4207    5.4362  220.3997   27.3794
   31.1332  102.8575     28.75    4.4202    5.4361  220.4138   27.3799
   30.8255  103.2824      1.25    5.2582    5.4222  222.2406   27.4561
   30.8506  103.2408      3.75    5.2576    5.4221  222.2546   27.4568
   30.8757  103.1992      6.25     5.257    5.4219  222.2685   27.4575
   30.9007  103.1576      8.75    5.2564    5.4218  222.2825   27.4582
   30.9257   103.116     11.25    5.2558    5.4217  222.2965   27.4589
   30.9508  103.0744     13.75    5.2551    5.4215  222.3104   27.4597
   30.9758  103.0327     16.25    5.2545    5.4214  222.3244   27.4604
   31.0007   102.991     18.75    5.2539    5.4213  222.3384   27.4611
   31.0257  102.9493     21.25    5.2533    5.4211  222.3523   27.4618
   31.0507  102.9076     23.75    5.2527     5.421  222.3663   27.4626
   31.0756  102.8658     26.25    5.2521    5.4209  222.3803   27.4633
   31.1005   102.824     28.75    5.2515    5.4207  222.3943    27.464
   30.7936  103.2484      1.25    4.3516    5.4193  222.6335    27.472
   30.8187  103.2069      3.75    4.3511    5.4191  222.6474   27.4728
   30.8438  103.1653      6.25    4.3505     5.419  222.6613   27.4735
   30.8688  103.1237      8.75      4.35    5.4189  222.6753   27.4743
   30.8938  103.0821     11.25    4.3495    5.4187  222.6892   27.4751
   30.9188  103.0404     13.75     4.349    5.4186  222.7032   27.4758
   30.9438  102.9988     16.25    4.3485    5.4185  222.7171   27.4766
   30.9688  102.9571     18.75     4.348    5.4183  222.7311   27.4773
   30.9938  102.9154     21.25    4.3474    5.4182   222.745   27.4781
   31.0188  102.8736     23.75    4.3469     5.418   222.759   27.4789
   31.0437  102.8319     26.25    4.3464    5.4179  222.7729   27.4796
   31.0686  102.7901     28.75    4.3459    5.4178  222.7869   27.4804
