lat_deg   lon_deg   depth_km  length_km width_km  strike_degdip_deg
   32.6123  105.4589    1.3636    4.9914    5.1278   239.478    32.131
   32.6396  105.4227    4.0909    4.9903    5.1276    239.49   32.1327
   32.6669  105.3864    6.8182    4.9891    5.1273  239.5019   32.1345
   32.6942  105.3501    9.5455     4.988    5.1271  239.5139   32.1362
   32.7215  105.3137   12.2727    4.9869    5.1269  239.5258   32.1379
   32.7488  105.2774        15    4.9857    5.1266  239.5378   32.1396
    32.776   105.241   17.7273    4.9846    5.1264  239.5498   32.1413
   32.8033  105.2046   20.4545    4.9835    5.1261  239.5618   32.1431
   32.8305  105.1682   23.1818    4.9824    5.1259  239.5738   32.1448
   32.8578  105.1318   25.9091    4.9812    5.1256  239.5858   32.1465
    32.885  105.0953   28.6364    4.9801    5.1254  239.5978   32.1482
   32.5894   105.413    1.3636    4.9923    5.1281  239.4844   32.1293
   32.6168  105.3768    4.0909    4.9912    5.1278  239.4963    32.131
   32.6441  105.3405    6.8182    4.9901    5.1276  239.5083   32.1327
   32.6714  105.3042    9.5455    4.9889    5.1273  239.5202   32.1345
   32.6987  105.2678   12.2727    4.9878    5.1271  239.5322   32.1362
   32.7259  105.2315        15    4.9867    5.1268  239.5442   32.1379
   32.7532  105.1951   17.7273    4.9856    5.1266  239.5561   32.1396
   32.7805  105.1587   20.4545    4.9844    5.1264  239.5681   32.1414
   32.8077  105.1223   23.1818    4.9833    5.1261  239.5801   32.1431
   32.8349  105.0859   25.9091    4.9822    5.1259  239.5921   32.1448
   32.8622  105.0494   28.6364    4.9811    5.1256  239.6041   32.1465
   32.5666  105.3671    1.3636    4.9933    5.1283  239.4907   32.1276
    32.594  105.3309    4.0909    4.9921    5.1281  239.5027   32.1293
   32.6213  105.2946    6.8182     4.991    5.1278  239.5146    32.131
   32.6486  105.2583    9.5455    4.9899    5.1276  239.5266   32.1328
   32.6759  105.2219   12.2727    4.9888    5.1273  239.5385   32.1345
   32.7031  105.1856        15    4.9876    5.1271  239.5505   32.1362
   32.7304  105.1492   17.7273    4.9865    5.1268  239.5625   32.1379
   32.7577  105.1128   20.4545    4.9854    5.1266  239.5745   32.1396
   32.7849  105.0764   23.1818    4.9843    5.1264  239.5864   32.1414
   32.8121    105.04   25.9091    4.9831    5.1261  239.5984   32.1431
   32.8394  105.0035   28.6364     4.982    5.1259  239.6104   32.1448
   32.5438  105.3212    1.3636    4.9942    5.1286  239.4971   32.1259
   32.5711   105.285    4.0909    4.9931    5.1283   239.509   32.1276
   32.5985  105.2487    6.8182     4.992    5.1281   239.521   32.1293
   32.6258  105.2124    9.5455    4.9908    5.1278  239.5329   32.1311
    32.653  105.1761   12.2727    4.9897    5.1276  239.5449   32.1328
   32.6803  105.1397        15    4.9886    5.1273  239.5568   32.1345
   32.7076  105.1033   17.7273    4.9875    5.1271  239.5688   32.1362
   32.7348  105.0669   20.4545    4.9863    5.1268  239.5808   32.1379
   32.7621  105.0305   23.1818    4.9852    5.1266  239.5928   32.1397
   32.7893  104.9941   25.9091    4.9841    5.1264  239.6047   32.1414
   32.8165  104.9576   28.6364     4.983    5.1261  239.6167   32.1431
   32.5209  105.2755    1.3636     4.988    5.1361  239.1443   32.0732
   32.5482  105.2392    4.0909    4.9869    5.1358  239.1562   32.0749
   32.5755  105.2029    6.8182    4.9857    5.1356  239.1681   32.0765
   32.6028  105.1666    9.5455    4.9846    5.1354  239.1799   32.0782
   32.6301  105.1303   12.2727    4.9835    5.1351  239.1918   32.0799
   32.6574  105.0939        15    4.9824    5.1349  239.2037   32.0816
   32.6847  105.0575   17.7273    4.9813    5.1346  239.2157   32.0832
   32.7119  105.0211   20.4545    4.9802    5.1344  239.2276   32.0849
   32.7392  104.9847   23.1818    4.9791    5.1342  239.2395   32.0866
   32.7664  104.9483   25.9091    4.9779    5.1339  239.2514   32.0883
   32.7936  104.9118   28.6364    4.9768    5.1337  239.2634     32.09
   32.4972   105.231    1.3636    4.8803    5.1908  236.2009   31.6953
   32.5245  105.1948    4.0909    4.8793    5.1906  236.2124   31.6966
   32.5518  105.1585    6.8182    4.8782    5.1904  236.2239   31.6979
   32.5791  105.1222    9.5455    4.8772    5.1903  236.2354   31.6992
   32.6064  105.0858   12.2727    4.8762    5.1901  236.2469   31.7006
   32.6337  105.0495        15    4.8752    5.1899  236.2584   31.7019
   32.6609  105.0131   17.7273    4.8742    5.1897    236.27   31.7032
   32.6882  104.9767   20.4545    4.8731    5.1895  236.2815   31.7046
   32.7154  104.9403   23.1818    4.8721    5.1893   236.293   31.7059
   32.7427  104.9038   25.9091    4.8711    5.1891  236.3046   31.7072
   32.7699  104.8674   28.6364    4.8701    5.1889  236.3161   31.7086
   32.4724   105.188    1.3636    4.8823     5.208  235.1752    31.579
   32.4997  105.1518    4.0909    4.8813    5.2078  235.1866   31.5802
   32.5271  105.1155    6.8182    4.8803    5.2076   235.198   31.5814
   32.5544  105.0792    9.5455    4.8793    5.2074  235.2094   31.5826
   32.5816  105.0429   12.2727    4.8783    5.2072  235.2208   31.5838
   32.6089  105.0065        15    4.8773    5.2071  235.2322   31.5851
   32.6362  104.9701   17.7273    4.8763    5.2069  235.2436   31.5863
   32.6634  104.9337   20.4545    4.8753    5.2067   235.255   31.5875
   32.6907  104.8973   23.1818    4.8743    5.2065  235.2664   31.5887
   32.7179  104.8609   25.9091    4.8733    5.2063  235.2778   31.5899
