       latitude      longitude observation     resiual  prediction  correction
       35.72629      137.98389     0.02640     0.00222     0.02418     0.00000
       36.23903      137.98455     0.04250     0.02063     0.02187     0.00000
       34.78595      138.01753    -0.00200    -0.01874     0.01674     0.00000
       35.55613      138.03832     0.03450     0.01042     0.02408     0.00000
       34.66641      138.04652    -0.00310    -0.01858     0.01548     0.00000
       34.71525      138.05354     0.00720    -0.00883     0.01603     0.00000
       34.93980      138.07486     0.01360    -0.00499     0.01859     0.00000
       35.04488      138.08168     0.02260     0.00282     0.01978     0.00000
       35.87842      138.09571     0.03440     0.00863     0.02577     0.00000
       36.70665      138.09673     0.04940     0.03616     0.01324     0.00000
       34.67992      138.09829     0.02810     0.01243     0.01567     0.00000
       37.16079      138.10019     0.01660     0.02362    -0.00702     0.00000
       36.52360      138.12095     0.02800     0.00907     0.01893     0.00000
       34.64290      138.12929     0.01550     0.00023     0.01527     0.00000
       35.10391      138.13490     0.02210     0.00142     0.02068     0.00000
       34.75776      138.13692     0.00810    -0.00852     0.01662     0.00000
       34.63454      138.15904     0.03180     0.01662     0.01518     0.00000
       34.84941      138.17674     0.02960     0.01182     0.01778     0.00000
       34.67775      138.18296     0.00960    -0.00610     0.01570     0.00000
       35.32207      138.18578     0.03160     0.00820     0.02340     0.00000
       36.86540      138.19867     0.03120     0.02249     0.00871     0.00000
       35.06697      138.20998     0.01260    -0.00797     0.02057     0.00000
       36.02616      138.21448     0.02780     0.00049     0.02731     0.00000
       34.60315      138.21525     0.02390     0.00910     0.01480     0.00000
       36.20847      138.21649     0.03540     0.00929     0.02611     0.00000
       34.73831      138.22560     0.02390     0.00743     0.01647     0.00000
       37.05668      138.24259     0.00990     0.00999    -0.00009     0.00000
       36.66515      138.24747     0.03330     0.01620     0.01710     0.00000
       34.95435      138.24990     0.05080     0.03153     0.01927     0.00000
       35.20098      138.25351     0.03890     0.01647     0.02243     0.00000
       37.81590      138.27307    -0.01410     0.04178    -0.05588     0.00000
       35.85598      138.31640     0.05220     0.02326     0.02894     0.00000
       36.38618      138.32252     0.02820     0.00258     0.02562     0.00000
       34.83617      138.33122     0.01000    -0.00784     0.01784     0.00000
       37.23112      138.33357     0.01080     0.02079    -0.00999     0.00000
       36.13311      138.36204     0.04810     0.01869     0.02941     0.00000
       36.26099      138.36604     0.04120     0.01284     0.02836     0.00000
       35.10346      138.36870     0.02460     0.00292     0.02168     0.00000
       38.02369      138.36988    -0.03910     0.03880    -0.07790     0.00000
       34.99052      138.37830     0.04000     0.01991     0.02009     0.00000
       36.80171      138.43617     0.05280     0.03743     0.01537     0.00000
       35.90493      138.44421     0.04480     0.01368     0.03112     0.00000
       35.44358      138.44525     0.02740     0.00051     0.02689     0.00000
       35.28946      138.44570     0.02240    -0.00234     0.02474     0.00000
       35.67369      138.45682     0.03480     0.00509     0.02971     0.00000
       37.10708      138.45736     0.02220     0.02301    -0.00081     0.00000
       36.13064      138.46097     0.05450     0.02316     0.03134     0.00000
       38.06328      138.47168    -0.04290     0.04299    -0.08589     0.00000
       36.28471      138.49928     0.04740     0.01653     0.03087     0.00000
       38.31935      138.51309    -0.06960     0.04493    -0.11453     0.00000
       34.98650      138.51568     0.03190     0.01159     0.02031     0.00000
       37.34854      138.51637     0.01870     0.03685    -0.01815     0.00000
       35.06741      138.52471     0.04410     0.02247     0.02163     0.00000
       36.50800      138.55271     0.05360     0.02559     0.02801     0.00000
       35.36208      138.56343     0.03950     0.01287     0.02663     0.00000
       37.39768      138.57440     0.01040     0.03275    -0.02235     0.00000
       35.97415      138.58303     0.04840     0.01458     0.03382     0.00000
       35.59034      138.58330     0.04560     0.01535     0.03025     0.00000
       36.61632      138.59145     0.04730     0.02151     0.02579     0.00000
       35.46769      138.60687     0.04480     0.01614     0.02866     0.00000
       37.07913      138.60872     0.02840     0.02552     0.00288     0.00000
       35.11715      138.60997     0.01790    -0.00480     0.02270     0.00000
       35.20318      138.61699     0.03140     0.00716     0.02424     0.00000
       36.85669      138.62425     0.02770     0.01125     0.01645     0.00000
       37.21211      138.63460     0.04230     0.04891    -0.00661     0.00000
       36.34601      138.63780     0.04410     0.01083     0.03327     0.00000
       35.64952      138.69038     0.02640    -0.00598     0.03238     0.00000
       35.74687      138.69513     0.03190    -0.00190     0.03380     0.00000
       37.53583      138.70694     0.00810     0.04451    -0.03641     0.00000
       35.17359      138.72154     0.03230     0.00824     0.02406     0.00000
       35.36077      138.72730     0.01950    -0.00820     0.02770     0.00000
       34.69025      138.76279     0.00240    -0.01276     0.01516     0.00000
       35.30554      138.77067     0.03070     0.00384     0.02686     0.00000
       34.85503      138.77652     0.02070     0.00268     0.01802     0.00000
       37.49866      138.77954     0.00610     0.03928    -0.03318     0.00000
       37.66752      138.78051    -0.00510     0.04703    -0.05213     0.00000
       34.77607      138.78606     0.02520     0.00863     0.01657     0.00000
       37.31131      138.78998     0.01770     0.03195    -0.01425     0.00000
       34.97057      138.79466     0.01690    -0.00328     0.02018     0.00000
       35.49659      138.81404     0.04210     0.01109     0.03101     0.00000
       36.99346      138.83084     0.04340     0.03091     0.01249     0.00000
       34.61000      138.83842     0.01430     0.00078     0.01352     0.00000
       36.59138      138.84789     0.05310     0.01973     0.03337     0.00000
       36.25903      138.86541     0.06910     0.02898     0.04012     0.00000
       34.71947      138.87647     0.00740    -0.00784     0.01524     0.00000
       37.77699      138.88044    -0.04830     0.02002    -0.06832     0.00000
       35.32160      138.88165     0.03920     0.01147     0.02773     0.00000
       35.11002      138.90186     0.02640     0.00335     0.02305     0.00000
       36.69703      138.90626     0.04740     0.01628     0.03112     0.00000
       35.04724      138.90689     0.02560     0.00392     0.02168     0.00000
       36.14275      138.91242     0.05660     0.01499     0.04161     0.00000
       37.58974      138.92028    -0.03150     0.01399    -0.04549     0.00000
       34.86559      138.92225     0.00740    -0.01046     0.01786     0.00000
       34.91611      138.92482     0.03010     0.01122     0.01888     0.00000
       35.92993      138.92605     0.04500     0.00476     0.04024     0.00000
       35.20439      138.92835     0.04040     0.01519     0.02521     0.00000
       37.16604      138.93372     0.03020     0.02972     0.00048     0.00000
       34.69890      138.93933     0.01500     0.00041     0.01459     0.00000
       36.77806      138.94482     0.05030     0.02188     0.02842     0.00000
       35.75387      138.94999     0.05520     0.01743     0.03777     0.00000
       35.11417      138.97387     0.03180     0.00865     0.02315     0.00000
       35.62335      138.97585     0.03370    -0.00166     0.03536     0.00000
       37.89647      138.98886    -0.04770     0.04139    -0.08909     0.00000
       34.75135      138.98982     0.02340     0.00807     0.01533     0.00000
       35.01483      138.99793     0.01920    -0.00164     0.02084     0.00000
       37.46772      138.99801     0.00330     0.03474    -0.03144     0.00000
       34.92182      139.01369     0.01360    -0.00513     0.01873     0.00000
       36.39535      139.01671     0.06380     0.02051     0.04329     0.00000
       37.31987      139.02025     0.02430     0.03854    -0.01424     0.00000
       35.51187      139.02578     0.03050    -0.00266     0.03316     0.00000
       35.41535      139.04518     0.04480     0.01400     0.03080     0.00000
       35.24552      139.04934     0.01130    -0.01509     0.02639     0.00000
       36.53926      139.05673     0.07230     0.03070     0.04160     0.00000
       37.66230      139.05912    -0.03410     0.02404    -0.05814     0.00000
       36.83735      139.06085     0.06840     0.03986     0.02854     0.00000
       36.23467      139.06664     0.07310     0.02704     0.04606     0.00000
       34.94976      139.06990     0.02160     0.00246     0.01914     0.00000
       37.75206      139.07391    -0.03950     0.03210    -0.07160     0.00000
       35.98689      139.07569     0.05790     0.01357     0.04433     0.00000
       35.00685      139.08197     0.02070     0.00027     0.02043     0.00000
       34.97186      139.10169     0.01840    -0.00113     0.01953     0.00000
       35.14860      139.11044     0.03420     0.01031     0.02389     0.00000
       37.54034      139.11145    -0.01260     0.02960    -0.04220     0.00000
       34.87847      139.12436     0.00040    -0.01687     0.01727     0.00000
       34.93931      139.13116     0.02930     0.01067     0.01863     0.00000
       34.20048      139.13445     0.00420    -0.00130     0.00550     0.00000
       34.23991      139.13757     0.01350     0.00752     0.00598     0.00000
       35.26860      139.14241     0.01560    -0.01150     0.02710     0.00000
       35.61027      139.15723     0.04320     0.00620     0.03700     0.00000
       35.33621      139.16260     0.02760    -0.00144     0.02904     0.00000
       35.04063      139.17103     0.02400     0.00307     0.02093     0.00000
       35.88405      139.18220     0.05650     0.01183     0.04467     0.00000
       35.42852      139.20487     0.03790     0.00599     0.03191     0.00000
       34.33312      139.21094     0.00570    -0.00089     0.00659     0.00000
       36.76969      139.22490     0.06870     0.03064     0.03806     0.00000
       37.82816      139.22604    -0.06390     0.02642    -0.09032     0.00000
       37.15762      139.24711     0.04140     0.03523     0.00617     0.00000
       38.46539      139.25335    -0.14620     0.05534    -0.20154     0.00000
       36.26769      139.25464     0.07850     0.02620     0.05230     0.00000
       34.37183      139.25791     0.02310     0.01638     0.00672     0.00000
       35.30490      139.26269     0.05340     0.02520     0.02820     0.00000
       35.72376      139.26813     0.03090    -0.01081     0.04171     0.00000
       36.00374      139.26933     0.06310     0.01370     0.04940     0.00000
       34.51963      139.27093     0.01110     0.00214     0.00896     0.00000
       35.48264      139.32258     0.02570    -0.00843     0.03413     0.00000
       36.42163      139.33039     0.08270     0.02821     0.05449     0.00000
       36.12095      139.34517     0.06080     0.00689     0.05391     0.00000
       37.92938      139.35146    -0.06940     0.04683    -0.11623     0.00000
       34.73761      139.35859    -0.00260    -0.01493     0.01233     0.00000
       37.30280      139.36435     0.02090     0.03137    -0.01047     0.00000
       35.80080      139.36597     0.05570     0.01000     0.04570     0.00000
       35.39149      139.36606     0.04030     0.00925     0.03105     0.00000
       35.61643      139.36990     0.04960     0.01043     0.03917     0.00000
       34.78442      139.38139     0.01670     0.00355     0.01315     0.00000
       37.03693      139.40223     0.04300     0.02023     0.02277     0.00000
       34.68679      139.43322     0.01820     0.00774     0.01046     0.00000
       34.76154      139.43402     0.00890    -0.00318     0.01208     0.00000
       42.06050      139.44615    -0.09910     0.04545    -0.14455     0.00000
       38.05618      139.46168    -0.08290     0.06810    -0.15100     0.00000
       35.92550      139.46429     0.07700     0.02506     0.05194     0.00000
       35.32668      139.46607     0.04150     0.01294     0.02856     0.00000
       35.52141      139.46784     0.03030    -0.00577     0.03607     0.00000
       37.68591      139.47789    -0.02430     0.05248    -0.07678     0.00000
       34.07578      139.47881    -0.00370    -0.00446     0.00076     0.00000
       35.71037      139.48826     0.07930     0.03534     0.04396     0.00000
       36.62417      139.49059     0.08740     0.03070     0.05670     0.00000
       37.28149      139.50377     0.00270     0.00918    -0.00648     0.00000
       34.12107      139.50385     0.02640     0.02545     0.00095     0.00000
       36.87225      139.50531     0.08300     0.04096     0.04204     0.00000
       38.23069      139.50957    -0.14300     0.05019    -0.19319     0.00000
       42.15355      139.51960    -0.08960     0.05013    -0.13973     0.00000
       35.41927      139.52192     0.03850     0.00653     0.03197     0.00000
       37.47346      139.52863     0.00030     0.03870    -0.03840     0.00000
       38.51120      139.53382    -0.21050     0.04257    -0.25307     0.00000
       36.29516      139.54230     0.08500     0.02112     0.06388     0.00000
       34.05911      139.54715     0.00820     0.00835    -0.00015     0.00000
       39.18556      139.54766    -0.26330     0.07731    -0.34061     0.00000
       34.09376      139.56176     0.03810     0.03808     0.00002     0.00000
       37.09725      139.58616     0.03280     0.01188     0.02092     0.00000
       35.16087      139.61384     0.01450    -0.00696     0.02146     0.00000
       36.66598      139.61925     0.07530     0.01384     0.06146     0.00000
       35.66370      139.63065     0.06270     0.01966     0.04304     0.00000
       36.08723      139.63672     0.10290     0.04028     0.06262     0.00000
       35.75803      139.64454     0.08320     0.03538     0.04782     0.00000
       35.93747      139.65186     0.06440     0.00768     0.05672     0.00000
       35.43648      139.65375     0.06040     0.02815     0.03225     0.00000
       35.26709      139.66484     0.01750    -0.00742     0.02492     0.00000
       35.56340      139.67335     0.05060     0.01239     0.03821     0.00000
       38.70117      139.67453    -0.26140     0.05466    -0.31606     0.00000
       37.32621      139.68635     0.01460     0.02778    -0.01318     0.00000
       36.40185      139.72642     0.08370     0.00994     0.07376     0.00000
       38.14618      139.74225    -0.15330     0.05412    -0.20742     0.00000
       36.53763      139.75279     0.09040     0.01645     0.07395     0.00000
       39.96790      139.77615    -0.27850     0.09022    -0.36872     0.00000
       37.64370      139.79151    -0.03460     0.04900    -0.08360     0.00000
       35.89597      139.79599     0.08120     0.02373     0.05747     0.00000
       36.01090      139.79993     0.12640     0.06221     0.06419     0.00000
       36.97958      139.80575     0.06190     0.01817     0.04373     0.00000
       38.89460      139.80885    -0.30980     0.07001    -0.37981     0.00000
       36.20367      139.81053     0.08670     0.01282     0.07388     0.00000
       35.78021      139.81281     0.04330    -0.00736     0.05066     0.00000
       35.31170      139.82552    -0.00800    -0.03286     0.02486     0.00000
       38.59404      139.83177    -0.27370     0.06061    -0.33431     0.00000
       37.46129      139.83552    -0.01910     0.02343    -0.04253     0.00000
       39.89113      139.84893    -0.28420     0.10605    -0.39025     0.00000
       36.77637      139.85426     0.07560     0.00767     0.06793     0.00000
       42.45073      139.85767    -0.06980     0.05447    -0.12427     0.00000
       34.95408      139.86408     0.00480    -0.00595     0.01075     0.00000
       37.26107      139.87143     0.00960     0.01011    -0.00051     0.00000
       37.92058      139.87941    -0.11570     0.04966    -0.16536     0.00000
       35.67546      139.90235    -0.01130    -0.05553     0.04423     0.00000
       36.45658      139.90251     0.09490     0.01030     0.08460     0.00000
       39.20606      139.90772    -0.35530     0.07997    -0.43527     0.00000
       36.59895      139.92347     0.08470     0.00131     0.08339     0.00000
       39.01597      139.92750    -0.37870     0.05043    -0.42913     0.00000
       40.57764      139.92812    -0.23570     0.07882    -0.31452     0.00000
       36.11481      139.93150     0.08940     0.01488     0.07452     0.00000
       38.75972      139.95737    -0.36140     0.04191    -0.40331     0.00000
       35.14380      139.96847    -0.01050    -0.02555     0.01505     0.00000
       37.66929      139.97266    -0.05320     0.04955    -0.10275     0.00000
       35.00279      139.97489     0.01500     0.00507     0.00993     0.00000
       36.30070      139.98777     0.11460     0.02763     0.08697     0.00000
       35.94029      139.99272     0.08170     0.01784     0.06386     0.00000
       42.13085      140.00395    -0.08930     0.05725    -0.14655     0.00000
       40.09970      140.00550    -0.33060     0.06398    -0.39458     0.00000
       40.73063      140.01099    -0.22420     0.07644    -0.30064     0.00000
       42.68534      140.01178    -0.06970     0.04142    -0.11112     0.00000
       35.78647      140.02475     0.06710     0.01515     0.05195     0.00000
       40.33940      140.02757    -0.27280     0.08911    -0.36191     0.00000
       37.12470      140.03541     0.02730    -0.00106     0.02836     0.00000
       36.85423      140.03926     0.07250     0.00091     0.07159     0.00000
       41.46638      140.04065    -0.15160     0.05610    -0.20770     0.00000
       39.82581      140.04472    -0.36860     0.07183    -0.44043     0.00000
       35.65721      140.04809     0.01960    -0.02230     0.04190     0.00000
       39.39870      140.04824    -0.42810     0.05101    -0.47911     0.00000
