       latitude      longitude observation     resiual  prediction  correction
       35.72349      136.78462     0.03220     0.01099     0.02121     0.00000
       35.30084      136.78882     0.01130    -0.00917     0.02047     0.00000
       34.37358      136.80200     0.02580     0.01070     0.01510     0.00000
       36.59209      136.80640     0.01870     0.00326     0.01544     0.00000
       34.25344      136.82061     0.02160     0.00732     0.01428     0.00000
       35.19011      136.82883     0.02070     0.00049     0.02021     0.00000
       34.90438      136.83188     0.02800     0.00932     0.01868     0.00000
       34.46539      136.85113     0.00450    -0.01130     0.01580     0.00000
       34.98439      136.86275     0.01830    -0.00097     0.01927     0.00000
       35.86694      136.86318     0.02550     0.00388     0.02162     0.00000
       34.82336      136.86764     0.00020    -0.01808     0.01828     0.00000
       37.38238      136.88917     0.00790     0.01002    -0.00212     0.00000
       35.52607      136.90002     0.00960    -0.01221     0.02181     0.00000
       36.26147      136.90427     0.01580    -0.00419     0.01999     0.00000
       37.22644      136.90877     0.03380     0.03129     0.00251     0.00000
       37.85050      136.91927    -0.01770     0.00078    -0.01848     0.00000
       36.40188      136.92056     0.02190     0.00313     0.01877     0.00000
       35.33476      136.92998     0.02430     0.00293     0.02137     0.00000
       34.74005      136.93848     0.04030     0.02238     0.01792     0.00000
       36.03305      136.95276     0.01640    -0.00544     0.02184     0.00000
       35.16842      136.96580     0.01930    -0.00146     0.02076     0.00000
       35.75778      136.97530     0.03050     0.00789     0.02261     0.00000
       34.54391      136.98175     0.01580    -0.00077     0.01657     0.00000
       37.12316      136.99607     0.02330     0.01767     0.00563     0.00000
       36.74062      136.99613     0.01630     0.00191     0.01439     0.00000
       36.91951      137.02643     0.02540     0.01451     0.01089     0.00000
       36.64956      137.03190     0.04750     0.03123     0.01627     0.00000
       37.43226      137.03394     0.00270     0.00647    -0.00377     0.00000
       35.12811      137.04128     0.03040     0.00953     0.02087     0.00000
       34.99499      137.05978     0.02360     0.00352     0.02008     0.00000
       34.60924      137.06807     0.00730    -0.00992     0.01722     0.00000
       35.23909      137.07357     0.01530    -0.00639     0.02169     0.00000
       36.14026      137.08053     0.01540    -0.00702     0.02242     0.00000
       35.36737      137.11023     0.01730    -0.00527     0.02257     0.00000
       34.79487      137.11900     0.03440     0.01561     0.01879     0.00000
       35.47870      137.12469     0.02230    -0.00085     0.02315     0.00000
       37.30697      137.13854    -0.00350    -0.00399     0.00049     0.00000
       36.33551      137.14717     0.03280     0.01129     0.02151     0.00000
       34.91734      137.15239     0.01700    -0.00285     0.01985     0.00000
       36.75795      137.15447     0.03230     0.01702     0.01528     0.00000
       35.61209      137.17414     0.02810     0.00416     0.02394     0.00000
       36.63434      137.19520     0.02510     0.00717     0.01793     0.00000
       35.91163      137.20067     0.03160     0.00722     0.02438     0.00000
       36.47280      137.23922     0.00000    -0.02082     0.02082     0.00000
       35.80048      137.24837     0.04240     0.01753     0.02487     0.00000
       35.30055      137.25232     0.02410     0.00107     0.02303     0.00000
       35.13875      137.25356     0.01230    -0.00962     0.02192     0.00000
       37.44603      137.27005    -0.00440     0.00006    -0.00446     0.00000
       34.64866      137.27784     0.03020     0.01230     0.01790     0.00000
       34.91975      137.29994     0.01150    -0.00885     0.02035     0.00000
       35.52313      137.30909     0.01540    -0.00922     0.02462     0.00000
       35.03946      137.31316     0.01370    -0.00770     0.02140     0.00000
       34.78591      137.33877     0.01540    -0.00386     0.01926     0.00000
       36.13599      137.34791     0.01310    -0.01199     0.02509     0.00000
       36.28564      137.36302     0.02830     0.00410     0.02420     0.00000
       36.73696      137.36951     0.02730     0.00971     0.01759     0.00000
       35.26197      137.40561     0.02780     0.00418     0.02362     0.00000
       34.96748      137.42313     0.01120    -0.00998     0.02118     0.00000
       35.65719      137.42477     0.03160     0.00550     0.02610     0.00000
       34.86482      137.43400     0.00090    -0.01934     0.02024     0.00000
       36.57871      137.43990     0.03120     0.00988     0.02132     0.00000
       34.68038      137.44245     0.02620     0.00774     0.01846     0.00000
       35.81555      137.45088     0.02850     0.00175     0.02675     0.00000
       35.39676      137.46757     0.03940     0.01440     0.02500     0.00000
       36.92896      137.48723     0.00520    -0.00874     0.01394     0.00000
       34.71805      137.51493     0.01060    -0.00834     0.01894     0.00000
       35.57509      137.52878     0.01500    -0.01158     0.02658     0.00000
       35.97346      137.53487     0.01650    -0.01114     0.02764     0.00000
       36.86434      137.55133     0.01140    -0.00489     0.01629     0.00000
       34.80873      137.55434     0.01760    -0.00236     0.01996     0.00000
       35.10002      137.57533     0.02070    -0.00232     0.02302     0.00000
       34.93768      137.57549     0.01730    -0.00406     0.02136     0.00000
       35.24700      137.58767     0.03360     0.00910     0.02450     0.00000
       35.88000      137.59827     0.02830    -0.00002     0.02832     0.00000
       35.66123      137.62016     0.02380    -0.00403     0.02783     0.00000
       34.70212      137.63688     0.00810    -0.01084     0.01894     0.00000
       34.83533      137.67234     0.01380    -0.00668     0.02048     0.00000
       35.34373      137.67640    -0.00910    -0.03501     0.02591     0.00000
       34.75204      137.68078     0.01330    -0.00625     0.01955     0.00000
       36.08466      137.68263     0.02880    -0.00034     0.02914     0.00000
       35.07929      137.69524     0.01590    -0.00739     0.02329     0.00000
       35.78362      137.69626     0.02640    -0.00272     0.02912     0.00000
       34.67231      137.72338     0.01510    -0.00358     0.01868     0.00000
       35.94460      137.78544     0.03190     0.00138     0.03052     0.00000
       34.79284      137.79179     0.01340    -0.00678     0.02018     0.00000
       35.77753      137.81448     0.04040     0.01007     0.03033     0.00000
       35.52109      137.81524     0.03170     0.00317     0.02853     0.00000
       34.94134      137.81794     0.01770    -0.00436     0.02206     0.00000
       34.67188      137.82342     0.02360     0.00488     0.01872     0.00000
       36.49977      137.85112     0.02620    -0.00160     0.02780     0.00000
       35.16045      137.86876     0.02620     0.00125     0.02495     0.00000
       36.22837      137.87175     0.04490     0.01387     0.03103     0.00000
       36.70647      137.87233     0.05560     0.03159     0.02401     0.00000
       37.04517      137.87385     0.00900    -0.00449     0.01349     0.00000
       36.95087      137.89387     0.02470     0.00757     0.01713     0.00000
       36.32237      137.90282     0.04690     0.01613     0.03077     0.00000
       34.75539      137.91128     0.02600     0.00618     0.01982     0.00000
       35.31714      137.92527     0.02630    -0.00085     0.02715     0.00000
       34.84386      137.93215     0.01640    -0.00461     0.02101     0.00000
       34.67042      137.93744     0.01870    -0.00002     0.01872     0.00000
       35.92358      137.94381     0.02710    -0.00534     0.03244     0.00000
       34.90205      137.94681     0.02250     0.00069     0.02181     0.00000
       35.03152      137.98042     0.01600    -0.00766     0.02366     0.00000
       36.12111      137.98301     0.03990     0.00681     0.03309     0.00000
       35.72629      137.98389     0.02640    -0.00544     0.03184     0.00000
       36.23903      137.98455     0.04250     0.00986     0.03264     0.00000
       34.78595      138.01753    -0.00200    -0.02229     0.02029     0.00000
       35.55613      138.03832     0.03450     0.00374     0.03076     0.00000
       34.66641      138.04652    -0.00310    -0.02172     0.01862     0.00000
       34.71525      138.05354     0.00720    -0.01210     0.01930     0.00000
       34.93980      138.07486     0.01360    -0.00895     0.02255     0.00000
       35.04488      138.08168     0.02260    -0.00152     0.02412     0.00000
       35.87842      138.09571     0.03440     0.00020     0.03420     0.00000
       36.70665      138.09673     0.04940     0.02209     0.02731     0.00000
       34.67992      138.09829     0.02810     0.00933     0.01877     0.00000
       37.16079      138.10019     0.01660     0.00618     0.01042     0.00000
       36.52360      138.12095     0.02800    -0.00367     0.03167     0.00000
       34.64290      138.12929     0.01550    -0.00272     0.01822     0.00000
       35.10391      138.13490     0.02210    -0.00306     0.02516     0.00000
       34.75776      138.13692     0.00810    -0.01178     0.01988     0.00000
       34.63454      138.15904     0.03180     0.01374     0.01806     0.00000
       34.84941      138.17674     0.02960     0.00833     0.02127     0.00000
       34.67775      138.18296     0.00960    -0.00906     0.01866     0.00000
       35.32207      138.18578     0.03160     0.00287     0.02873     0.00000
       36.86540      138.19867     0.03120     0.00716     0.02404     0.00000
       35.06697      138.20998     0.01260    -0.01218     0.02478     0.00000
       36.02616      138.21448     0.02780    -0.00876     0.03656     0.00000
       34.60315      138.21525     0.02390     0.00640     0.01750     0.00000
       36.20847      138.21649     0.03540    -0.00118     0.03658     0.00000
       34.73831      138.22560     0.02390     0.00437     0.01953     0.00000
       37.05668      138.24259     0.00990    -0.00687     0.01677     0.00000
       36.66515      138.24747     0.03330     0.00239     0.03091     0.00000
       34.95435      138.24990     0.05080     0.02781     0.02299     0.00000
       35.20098      138.25351     0.03890     0.01179     0.02711     0.00000
       37.81590      138.27307    -0.01410     0.01937    -0.03347     0.00000
       35.85598      138.31640     0.05220     0.01521     0.03699     0.00000
       36.38618      138.32252     0.02820    -0.00912     0.03732     0.00000
       34.83617      138.33122     0.01000    -0.01102     0.02102     0.00000
       37.23112      138.33357     0.01080     0.00243     0.00837     0.00000
       36.13311      138.36204     0.04810     0.00886     0.03924     0.00000
       36.26099      138.36604     0.04120     0.00210     0.03910     0.00000
       35.10346      138.36870     0.02460    -0.00115     0.02575     0.00000
       38.02369      138.36988    -0.03910     0.01485    -0.05395     0.00000
       34.99052      138.37830     0.04000     0.01629     0.02371     0.00000
       36.80171      138.43617     0.05280     0.02249     0.03031     0.00000
       35.90493      138.44421     0.04480     0.00548     0.03932     0.00000
       35.44358      138.44525     0.02740    -0.00498     0.03238     0.00000
       35.28946      138.44570     0.02240    -0.00707     0.02947     0.00000
       35.67369      138.45682     0.03480    -0.00165     0.03645     0.00000
       37.10708      138.45736     0.02220     0.00549     0.01671     0.00000
       36.13064      138.46097     0.05450     0.01344     0.04106     0.00000
       38.06328      138.47168    -0.04290     0.01839    -0.06129     0.00000
       36.28471      138.49928     0.04740     0.00571     0.04169     0.00000
       38.31935      138.51309    -0.06960     0.01905    -0.08865     0.00000
       34.98650      138.51568     0.03190     0.00825     0.02365     0.00000
       37.34854      138.51637     0.01870     0.01720     0.00150     0.00000
       35.06741      138.52471     0.04410     0.01883     0.02527     0.00000
       36.50800      138.55271     0.05360     0.01307     0.04053     0.00000
       35.36208      138.56343     0.03950     0.00802     0.03148     0.00000
       37.39768      138.57440     0.01040     0.01258    -0.00218     0.00000
       35.97415      138.58303     0.04840     0.00611     0.04229     0.00000
       35.59034      138.58330     0.04560     0.00932     0.03628     0.00000
       36.61632      138.59145     0.04730     0.00811     0.03919     0.00000
       35.46769      138.60687     0.04480     0.01084     0.03396     0.00000
       37.07913      138.60872     0.02840     0.00812     0.02028     0.00000
       35.11715      138.60997     0.01790    -0.00846     0.02636     0.00000
       35.20318      138.61699     0.03140     0.00316     0.02824     0.00000
       36.85669      138.62425     0.02770    -0.00419     0.03189     0.00000
       37.21211      138.63460     0.04230     0.03029     0.01201     0.00000
       36.34601      138.63780     0.04410    -0.00034     0.04444     0.00000
       35.64952      138.69038     0.02640    -0.01214     0.03854     0.00000
       35.74687      138.69513     0.03190    -0.00867     0.04057     0.00000
       37.53583      138.70694     0.00810     0.02286    -0.01476     0.00000
       35.17359      138.72154     0.03230     0.00460     0.02770     0.00000
       35.36077      138.72730     0.01950    -0.01269     0.03219     0.00000
       34.69025      138.76279     0.00240    -0.01467     0.01707     0.00000
       35.30554      138.77067     0.03070    -0.00028     0.03098     0.00000
       34.85503      138.77652     0.02070     0.00034     0.02036     0.00000
       37.49866      138.77954     0.00610     0.01782    -0.01172     0.00000
       37.66752      138.78051    -0.00510     0.02404    -0.02914     0.00000
       34.77607      138.78606     0.02520     0.00654     0.01866     0.00000
       37.31131      138.78998     0.01770     0.01225     0.00545     0.00000
       34.97057      138.79466     0.01690    -0.00597     0.02287     0.00000
       35.49659      138.81404     0.04210     0.00608     0.03602     0.00000
       36.99346      138.83084     0.04340     0.01426     0.02914     0.00000
       34.61000      138.83842     0.01430    -0.00078     0.01508     0.00000
       36.59138      138.84789     0.05310     0.00676     0.04634     0.00000
       36.25903      138.86541     0.06910     0.01880     0.05030     0.00000
       34.71947      138.87647     0.00740    -0.00958     0.01698     0.00000
       37.77699      138.88044    -0.04830    -0.00423    -0.04407     0.00000
       35.32160      138.88165     0.03920     0.00755     0.03165     0.00000
       35.11002      138.90186     0.02640     0.00041     0.02599     0.00000
       36.69703      138.90626     0.04740     0.00245     0.04495     0.00000
       35.04724      138.90689     0.02560     0.00123     0.02437     0.00000
       36.14275      138.91242     0.05660     0.00581     0.05079     0.00000
       37.58974      138.92028    -0.03150    -0.00862    -0.02288     0.00000
       34.86559      138.92225     0.00740    -0.01249     0.01989     0.00000
       34.91611      138.92482     0.03010     0.00904     0.02106     0.00000
       35.92993      138.92605     0.04500    -0.00279     0.04779     0.00000
       35.20439      138.92835     0.04040     0.01193     0.02847     0.00000
       37.16604      138.93372     0.03020     0.01141     0.01879     0.00000
       34.69890      138.93933     0.01500    -0.00113     0.01613     0.00000
       36.77806      138.94482     0.05030     0.00736     0.04294     0.00000
       35.75387      138.94999     0.05520     0.01116     0.04404     0.00000
       35.11417      138.97387     0.03180     0.00589     0.02591     0.00000
       35.62335      138.97585     0.03370    -0.00702     0.04072     0.00000
       37.89647      138.98886    -0.04770     0.01573    -0.06343     0.00000
       34.75135      138.98982     0.02340     0.00652     0.01688     0.00000
       35.01483      138.99793     0.01920    -0.00396     0.02316     0.00000
       37.46772      138.99801     0.00330     0.01326    -0.00996     0.00000
       34.92182      139.01369     0.01360    -0.00710     0.02070     0.00000
       36.39535      139.01671     0.06380     0.00948     0.05432     0.00000
       37.31987      139.02025     0.02430     0.01863     0.00567     0.00000
       35.51187      139.02578     0.03050    -0.00721     0.03771     0.00000
       35.41535      139.04518     0.04480     0.01004     0.03476     0.00000
       35.24552      139.04934     0.01130    -0.01821     0.02951     0.00000
       36.53926      139.05673     0.07230     0.01851     0.05379     0.00000
       37.66230      139.05912    -0.03410     0.00041    -0.03451     0.00000
       36.83735      139.06085     0.06840     0.02497     0.04343     0.00000
       36.23467      139.06664     0.07310     0.01743     0.05567     0.00000
       34.94976      139.06990     0.02160     0.00055     0.02105     0.00000
       37.75206      139.07391    -0.03950     0.00751    -0.04701     0.00000
       35.98689      139.07569     0.05790     0.00593     0.05197     0.00000
       35.00685      139.08197     0.02070    -0.00179     0.02249     0.00000
       34.97186      139.10169     0.01840    -0.00302     0.02142     0.00000
       35.14860      139.11044     0.03420     0.00780     0.02640     0.00000
       37.54034      139.11145    -0.01260     0.00721    -0.01981     0.00000
       34.87847      139.12436     0.00040    -0.01842     0.01882     0.00000
       34.93931      139.13116     0.02930     0.00896     0.02034     0.00000
       34.20048      139.13445     0.00420    -0.00162     0.00582     0.00000
       34.23991      139.13757     0.01350     0.00717     0.00633     0.00000
       35.26860      139.14241     0.01560    -0.01444     0.03004     0.00000
       35.61027      139.15723     0.04320     0.00142     0.04178     0.00000
       35.33621      139.16260     0.02760    -0.00465     0.03225     0.00000
       35.04063      139.17103     0.02400     0.00114     0.02286     0.00000
       35.88405      139.18220     0.05650     0.00522     0.05128     0.00000
       35.42852      139.20487     0.03790     0.00244     0.03546     0.00000
       34.33312      139.21094     0.00570    -0.00120     0.00690     0.00000
       36.76969      139.22490     0.06870     0.01679     0.05191     0.00000
       37.82816      139.22604    -0.06390     0.00062    -0.06452     0.00000
       37.15762      139.24711     0.04140     0.01740     0.02400     0.00000
       38.46539      139.25335    -0.14620     0.02490    -0.17110     0.00000
       36.26769      139.25464     0.07850     0.01676     0.06174     0.00000
       34.37183      139.25791     0.02310     0.01613     0.00697     0.00000
       35.30490      139.26269     0.05340     0.02248     0.03092     0.00000
       35.72376      139.26813     0.03090    -0.01600     0.04690     0.00000
       36.00374      139.26933     0.06310     0.00642     0.05668     0.00000
       34.51963      139.27093     0.01110     0.00173     0.00937     0.00000
       35.48264      139.32258     0.02570    -0.01189     0.03759     0.00000
       36.42163      139.33039     0.08270     0.01772     0.06498     0.00000
       36.12095      139.34517     0.06080    -0.00112     0.06192     0.00000
       37.92938      139.35146    -0.06940     0.01955    -0.08895     0.00000
       34.73761      139.35859    -0.00260    -0.01548     0.01288     0.00000
       37.30280      139.36435     0.02090     0.01209     0.00881     0.00000
       35.80080      139.36597     0.05570     0.00457     0.05113     0.00000
       35.39149      139.36606     0.04030     0.00646     0.03384     0.00000
       35.61643      139.36990     0.04960     0.00631     0.04329     0.00000
       34.78442      139.38139     0.01670     0.00298     0.01372     0.00000
       37.03693      139.40223     0.04300     0.00435     0.03865     0.00000
       34.68679      139.43322     0.01820     0.00750     0.01070     0.00000
       34.76154      139.43402     0.00890    -0.00354     0.01244     0.00000
       42.06050      139.44615    -0.09910     0.03648    -0.13558     0.00000
       38.05618      139.46168    -0.08290     0.03905    -0.12195     0.00000
       35.92550      139.46429     0.07700     0.01899     0.05801     0.00000
       35.32668      139.46607     0.04150     0.01086     0.03064     0.00000
       35.52141      139.46784     0.03030    -0.00890     0.03920     0.00000
       37.68591      139.47789    -0.02430     0.02804    -0.05234     0.00000
       34.07578      139.47881    -0.00370    -0.00411     0.00041     0.00000
       35.71037      139.48826     0.07930     0.03102     0.04828     0.00000
       36.62417      139.49059     0.08740     0.01922     0.06818     0.00000
       37.28149      139.50377     0.00270    -0.00927     0.01197     0.00000
       34.12107      139.50385     0.02640     0.02584     0.00056     0.00000
       36.87225      139.50531     0.08300     0.02739     0.05561     0.00000
       38.23069      139.50957    -0.14300     0.01936    -0.16236     0.00000
       42.15355      139.51960    -0.08960     0.04166    -0.13126     0.00000
       35.41927      139.52192     0.03850     0.00421     0.03429     0.00000
       37.47346      139.52863     0.00030     0.01753    -0.01723     0.00000
       38.51120      139.53382    -0.21050     0.01024    -0.22074     0.00000
       36.29516      139.54230     0.08500     0.01237     0.07263     0.00000
       34.05911      139.54715     0.00820     0.00882    -0.00062     0.00000
       39.18556      139.54766    -0.26330     0.04707    -0.31037     0.00000
       34.09376      139.56176     0.03810     0.03857    -0.00047     0.00000
       37.09725      139.58616     0.03280    -0.00359     0.03639     0.00000
       35.16087      139.61384     0.01450    -0.00771     0.02221     0.00000
       36.66598      139.61925     0.07530     0.00279     0.07251     0.00000
       35.66370      139.63065     0.06270     0.01628     0.04642     0.00000
       36.08723      139.63672     0.10290     0.03351     0.06939     0.00000
       35.75803      139.64454     0.08320     0.03134     0.05186     0.00000
       35.93747      139.65186     0.06440     0.00222     0.06218     0.00000
       35.43648      139.65375     0.06040     0.02635     0.03405     0.00000
       35.26709      139.66484     0.01750    -0.00835     0.02585     0.00000
       35.56340      139.67335     0.05060     0.00992     0.04068     0.00000
       38.70117      139.67453    -0.26140     0.02139    -0.28279     0.00000
       37.32621      139.68635     0.01460     0.00981     0.00479     0.00000
       36.40185      139.72642     0.08370     0.00127     0.08243     0.00000
       38.14618      139.74225    -0.15330     0.02284    -0.17614     0.00000
       36.53763      139.75279     0.09040     0.00718     0.08322     0.00000
       39.96790      139.77615    -0.27850     0.06673    -0.34523     0.00000
       37.64370      139.79151    -0.03460     0.02586    -0.06046     0.00000
       35.89597      139.79599     0.08120     0.01927     0.06193     0.00000
       36.01090      139.79993     0.12640     0.05676     0.06964     0.00000
       36.97958      139.80575     0.06190     0.00638     0.05552     0.00000
       38.89460      139.80885    -0.30980     0.03667    -0.34647     0.00000
       36.20367      139.81053     0.08670     0.00586     0.08084     0.00000
       35.78021      139.81281     0.04330    -0.01074     0.05404     0.00000
       35.31170      139.82552    -0.00800    -0.03313     0.02513     0.00000
       38.59404      139.83177    -0.27370     0.02624    -0.29994     0.00000
       37.46129      139.83552    -0.01910     0.00428    -0.02338     0.00000
       39.89113      139.84893    -0.28420     0.08175    -0.36595     0.00000
       36.77637      139.85426     0.07560    -0.00182     0.07742     0.00000
       42.45073      139.85767    -0.06980     0.04764    -0.11744     0.00000
       34.95408      139.86408     0.00480    -0.00506     0.00986     0.00000
       37.26107      139.87143     0.00960    -0.00475     0.01435     0.00000
       37.92058      139.87941    -0.11570     0.02129    -0.13699     0.00000
       35.67546      139.90235    -0.01130    -0.05750     0.04620     0.00000
       36.45658      139.90251     0.09490     0.00254     0.09236     0.00000
       39.20606      139.90772    -0.35530     0.04860    -0.40390     0.00000
       36.59895      139.92347     0.08470    -0.00663     0.09133     0.00000
       39.01597      139.92750    -0.37870     0.01734    -0.39604     0.00000
       40.57764      139.92812    -0.23570     0.06113    -0.29683     0.00000
       36.11481      139.93150     0.08940     0.00919     0.08021     0.00000
       38.75972      139.95737    -0.36140     0.00712    -0.36852     0.00000
       35.14380      139.96847    -0.01050    -0.02446     0.01396     0.00000
       37.66929      139.97266    -0.05320     0.02690    -0.08010     0.00000
       35.00279      139.97489     0.01500     0.00643     0.00857     0.00000
       36.30070      139.98777     0.11460     0.02106     0.09354     0.00000
       35.94029      139.99272     0.08170     0.01407     0.06763     0.00000
       42.13085      140.00395    -0.08930     0.04946    -0.13876     0.00000
       40.09970      140.00550    -0.33060     0.04183    -0.37243     0.00000
       40.73063      140.01099    -0.22420     0.06016    -0.28436     0.00000
       42.68534      140.01178    -0.06970     0.03556    -0.10526     0.00000
       35.78647      140.02475     0.06710     0.01309     0.05401     0.00000
       40.33940      140.02757    -0.27280     0.06934    -0.34214     0.00000
       37.12470      140.03541     0.02730    -0.01058     0.03788     0.00000
       36.85423      140.03926     0.07250    -0.00578     0.07828     0.00000
       41.46638      140.04065    -0.15160     0.04510    -0.19670     0.00000
       39.82581      140.04472    -0.36860     0.04680    -0.41540     0.00000
       35.65721      140.04809     0.01960    -0.02304     0.04264     0.00000
       39.39870      140.04824    -0.42810     0.02129    -0.44939     0.00000
       40.24730      140.04868    -0.29780     0.06104    -0.35884     0.00000
       35.44778      140.05133     0.05220     0.02494     0.02726     0.00000
       39.52756      140.05393    -0.42480     0.02049    -0.44529     0.00000
       41.80303      140.07123    -0.11130     0.05408    -0.16538     0.00000
       37.56695      140.07268    -0.03110     0.03057    -0.06167     0.00000
       38.19754      140.07757    -0.23150     0.02293    -0.25443     0.00000
       36.36491      140.07795     0.10120    -0.00007     0.10127     0.00000
       35.11186      140.07927    -0.00830    -0.01761     0.00931     0.00000
       36.10364      140.08631     0.09070     0.00664     0.08406     0.00000
       36.10558      140.08712     0.09330     0.00904     0.08426     0.00000
       36.10611      140.08719     0.09150     0.00719     0.08431     0.00000
       36.10568      140.08750     0.08290    -0.00138     0.08428     0.00000
       37.96361      140.09353    -0.16500     0.01679    -0.18179     0.00000
       38.43434      140.09463    -0.29680     0.03607    -0.33287     0.00000
       42.00807      140.10732    -0.09440     0.05451    -0.14891     0.00000
       39.93605      140.13238    -0.36800     0.05317    -0.42117     0.00000
       37.42451      140.13588    -0.00720     0.02238    -0.02958     0.00000
       35.87365      140.14549     0.06710     0.00575     0.06135     0.00000
       35.33314      140.14679     0.03880     0.02164     0.01716     0.00000
       36.69246      140.15769     0.07730    -0.02314     0.10044     0.00000
       39.16421      140.16198    -0.47970     0.00930    -0.48900     0.00000
       36.95231      140.16476     0.04080    -0.02768     0.06848     0.00000
       36.26327      140.17426     0.10180     0.00074     0.10106     0.00000
       36.54222      140.17931     0.04000    -0.06973     0.10973     0.00000
       38.93810      140.18347    -0.46770     0.01123    -0.47893     0.00000
       35.54414      140.18656     0.00250    -0.02700     0.02950     0.00000
       38.28898      140.19992    -0.28630     0.03176    -0.31806     0.00000
       36.03134      140.20244     0.08040     0.00157     0.07883     0.00000
       37.61595      140.20565    -0.03820     0.05019    -0.08839     0.00000
       37.29304      140.21275     0.00310     0.00481    -0.00171     0.00000
       38.62841      140.22051    -0.39920     0.03314    -0.43234     0.00000
       42.78643      140.23320    -0.05590     0.04405    -0.09995     0.00000
       39.65831      140.23421    -0.43690     0.05055    -0.48745     0.00000
       35.28838      140.24916     0.00160    -0.00900     0.01060     0.00000
       42.24368      140.25048    -0.08470     0.04759    -0.13229     0.00000
       37.12629      140.25993     0.01500    -0.01982     0.03482     0.00000
       40.27116      140.26366    -0.32870     0.06082    -0.38952     0.00000
       35.16590      140.26802     0.03010     0.02577     0.00433     0.00000
       38.14810      140.27114    -0.25240     0.03487    -0.28727     0.00000
       40.77898      140.27298    -0.22710     0.07251    -0.29961     0.00000
       39.29674      140.27893    -0.50960     0.02630    -0.53590     0.00000
       36.65057      140.29342     0.05460    -0.05775     0.11235     0.00000
